Date,trend_prob_Downtrend,trend_prob_Sideways,trend_prob_Uptrend
2024-06-23,0.5821900601605347,0.38103334270963807,0.0367765971298273
2024-06-24,0.8073676293916455,0.19053315920092406,0.0020992114074304853
2024-06-25,0.8901079101493136,0.1081936439746677,0.0016984458760187376
2024-06-26,0.8999457641931822,0.09711272527319366,0.0029415105336240825
2024-06-27,0.9407473689385436,0.057418688328541606,0.0018339427329147689
2024-06-28,0.9548753027555481,0.04345658223938382,0.0016681150050680204
2024-06-29,0.9722993380846787,0.026743977777426757,0.000956684137894567
2024-06-30,0.9430498721697673,0.05426868773868443,0.002681440091548298
2024-07-01,0.9347274392979925,0.05899227304217054,0.006280287659836909
2024-07-02,0.9237284901062496,0.07172182453972525,0.0045496853540253155
2024-07-03,0.9563121911437666,0.04293342290805141,0.0007543859481819966
2024-07-04,0.9775866639428317,0.022227692411596608,0.0001856436455717724
2024-07-05,0.9887750832174295,0.011213522200042705,1.1394582527894435e-05
2024-07-06,0.9884924172758568,0.01149023032136674,1.7352402776450995e-05
2024-07-07,0.9872621004160957,0.01269233822974744,4.556135415670954e-05
2024-07-08,0.9940653953390023,0.005921774270692282,1.283039030546941e-05
2024-07-09,0.9959274713856604,0.004062174054310444,1.0354560029204474e-05
2024-07-10,0.9926264700402943,0.007337288031029498,3.624192867624305e-05
2024-07-11,0.9932564132419862,0.006695236547198746,4.8350210815118397e-05
2024-07-12,0.9952984739347658,0.004673836030820124,2.769003441404326e-05
2024-07-13,0.9925634214315445,0.007383086879209734,5.349168924562459e-05
2024-07-14,0.9886897797358936,0.011041995435366606,0.00026822482873982737
2024-07-15,0.942318655766244,0.05611087578333602,0.001570468450420198
2024-07-16,0.9224321835302772,0.07441602720792731,0.003151789261795323
2024-07-17,0.8533898277871932,0.13564783859825397,0.010962333614552955
2024-07-18,0.850556079045848,0.14047753107629274,0.00896638987785932
2024-07-19,0.7518109885426905,0.22745274699118959,0.02073626446612
2024-07-20,0.712358096846279,0.25489741257268256,0.03274449058103851
2024-07-21,0.6457018027978781,0.2936551168751856,0.06064308032693629
2024-07-22,0.5566120431129029,0.3221064295233271,0.12128152736377007
2024-07-23,0.5130966025753758,0.35919828376711477,0.12770511365750958
2024-07-24,0.4626326371620505,0.38527535419992354,0.15209200863802594
2024-07-25,0.6347111006002628,0.31681564192569917,0.04847325747403798
2024-07-26,0.34915075741433893,0.5788094782282054,0.07203976435745559
2024-07-27,0.21705564252700615,0.5119527925396453,0.2709915649333485
2024-07-28,0.13693790268098652,0.5377321183005823,0.32532997901843125
2024-07-29,0.03440448767877323,0.3552312770637472,0.6103642352574797
2024-07-30,0.04842132663577953,0.4602385629016307,0.49134011046258974
2024-07-31,0.05108425612355162,0.49593028443033926,0.4529854594461091
2024-08-01,0.17922350345726293,0.682832747280323,0.13794374926241404
