Date,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC
2022-10-25,59.060854194665524,87.55023405652402,77.4618469513619,-24.043498209000973,-111.29641107309425,87.25291286409328,-12.449765943475976,176.17531956313093,5.392502367958467,19907.645615777164,18801.101259222833,5.717283280327488,1.1700897076407386,536.4583424390935,0.2212795684918892,1366192728223,27439085165.85,194.96560135634766
2022-10-26,65.66949477947463,93.59536497744253,82.16937606262896,84.79806671798724,-72.07751551487796,156.8755822328652,-6.404635022557468,347.4461678630128,7.797074665209163,20187.752239972193,18602.49443971531,8.173486564018187,1.3675674493974321,559.7125735595154,0.24693815884284218,1425088678760,28648312044.4,227.40131983990267
2022-10-27,58.37885117658728,69.90081003038966,83.68213635478543,130.44845122809784,-31.572322166282802,162.02077339438063,-30.099189969610343,246.95631495960154,3.7598446671464543,20313.4744826259,18550.670829874096,9.071619296281446,0.9843212571730514,562.4953808052643,0.250685923110572,1375463568358,29668201795.0,80.63523403017079
2022-10-28,61.33166848163039,84.18286787528343,82.55968096103857,189.4185350895459,12.625849284882937,176.79268580466297,-15.817132124716561,187.48570916933437,6.521715193549069,20507.657953092938,18474.365679719565,10.43194828737357,1.0431288755460486,567.9537185602454,0.252786509618475,1419458284268,31046066432.15,43.86755445058561
2022-10-29,63.35023932453875,92.3371451774432,82.14027436103879,251.26069725917841,60.35281887974204,190.90787837943637,-7.662854822556793,184.1921024548979,8.772111718197833,20728.707628606015,18390.52108233149,11.954154636084546,1.0383925457260952,557.522035538085,0.2542260427082963,1459828124913,32222695337.8,80.01847778041022
2022-10-30,60.55988253888134,84.09005030295397,86.87002111856022,282.26100066405706,104.73445523660504,177.52654542745202,-15.909949697046034,138.0316348243172,8.302114239996556,20875.70629585583,18392.93432914417,12.645061948648301,0.9032924555899357,544.0949593389361,0.24836742904899187,1428341779357,32425761476.9,28.547311335029967
2022-10-31,58.44025684033368,77.78408044949401,84.73709197663042,292.1778019352387,142.22312457633177,149.9546773589069,-22.21591955050598,99.17883106269066,6.902108981139948,20971.70321401992,18441.37295785508,12.840054631262051,0.8119100163465324,541.5068428236549,0.2494178138395537,1382673312542,33273608172.15,40.69460489561807
2022-11-01,58.27531449700277,77.3105579831607,79.72822957853624,295.78010718262885,172.9345210975912,122.84558608503767,-22.68944201683929,83.81281134646116,6.648643212789793,21055.113839622274,18490.745144752727,12.969088348202307,0.7777853070573135,523.359451148751,0.2497346883612766,1342854009383,34017064637.8,147.2566620928995
2022-11-02,53.25335859618676,62.61920637423248,72.57128160229576,269.2443996022921,192.19649679853137,77.04790280376073,-37.38079362576752,57.83718236638964,3.0280362711946966,21091.380375970875,18532.138569341623,12.917791628560101,0.6358779122367343,532.8106175845545,0.25673899786779175,1287301839900,34583681111.75,151.04019966933276
2022-11-03,53.916137001960266,64.8959193038797,68.27522788709099,249.41324665926732,203.63984677067856,45.773399888588756,-35.104080696120306,41.612583947641696,4.4682886799941,21120.057329672014,18605.894818765486,12.657531789356572,0.6380229820172317,515.8852498106578,0.25266486560413415,1330530590079,34822500784.35,43.13096042990119
2022-11-04,64.09414408057643,97.01106859004258,74.84206475605161,305.7994609157686,224.07176959969658,81.727691316072,-2.9889314099574227,100.20116092589932,5.231789939604896,21286.18078730457,18647.730931445432,13.214081677955514,0.9473363807744893,552.0035187973965,0.29202422385103066,1394603318029,37216525405.25,34.15134477120698
2022-11-05,65.28743811657935,92.93081077717524,84.94593289036587,357.2978008783721,250.71697585543168,106.58082502294039,-7.069189222824766,131.49491566733616,2.466245131631433,21463.50762537429,18671.86385900071,13.911139541640399,0.9352294797415455,537.521264106511,0.29140428964834386,1432449365638,38209381953.2,-35.74083232560427
2022-11-06,59.67152906545177,76.7736722084298,88.90518385854922,365.15851341028974,273.6052833664033,91.55323004388646,-23.226327791570196,99.45061450806992,3.158116789462475,21558.954938507344,18713.989397430156,14.128420893917545,0.7776884811958485,529.4972843042602,0.29895360411299193,1397366672428,38589888963.8,-29.30455383211381
2022-11-07,55.03870738666784,61.37754760064168,77.02734352874893,341.33601791210094,287.15143027554285,54.18458763655809,-38.62245239935832,58.05811552180163,0.036245284414527706,21586.32841480469,18813.45596019531,13.727164624795746,0.6453093228576787,531.9098666753845,0.3022298065201012,1343855820192,39736430958.4,21.630180191337445
2022-11-08,35.91335232023408,24.398729336601296,54.183316381890954,154.32807447577215,260.58675911558873,-106.25868463981658,-75.60127066339871,-133.3002932191195,-10.938384810668108,21667.964096887732,18671.993910924768,14.853610831140404,-0.04363275280983853,712.5636261985712,0.4892984690679656,1224863354585,44564784879.55,194.75584670591903
2022-11-09,24.217637605800718,3.4365234598354775,29.737600132359507,-206.17976213146903,167.2334548661772,-373.41321699764626,-96.56347654016452,-286.84404788798184,-23.041842408860067,22372.163473746015,17650.498537972733,23.594956949094318,-0.3748081002375067,869.3638387245662,0.7321228666814406,1121958202979,48485343738.85,226.82469111246388
2022-11-10,38.13129983675217,33.032874858005925,20.28937588481426,-350.1888279782397,63.748998297293824,-413.93782627553355,-66.96712514199407,-207.74974530598826,-14.193179691392166,22497.84921004622,17366.24307511003,25.745505996869223,0.042974539250704394,965.85884633799,0.8310502864148107,1205160486700,51022493531.6,82.187600161939
2022-11-11,35.83661231901456,23.44821335239859,19.972537223413358,-503.0980480165563,-49.6204109654762,-453.4776370510801,-76.55178664760142,-177.8364408967862,-16.84615281938435,22671.278303324747,16975.424333394003,28.733052643099427,0.010335348424796912,975.9732814209908,0.8363530987196207,1149288870212,53010852308.15,40.312893635788896
2022-11-12,34.87480223693069,19.36945736026978,25.28351519022479,-635.9204159110595,-166.88041195459286,-469.04000395646665,-80.63054263973022,-157.14504859023168,-16.668656009601552,22823.43961951395,16546.4807906423,31.887079087172253,0.04025910685766364,935.8966463641343,0.8316527427064655,1119571170793,53390297562.35,-46.50488055539547
2022-11-13,33.062715059848315,11.635153370543334,18.150941361070593,-768.3005818864003,-287.16444594095435,-481.136135945446,-88.36484662945666,-142.8718958449501,-19.0827574623238,22993.295512535227,16077.404194496023,35.40193224025934,0.03990245467842572,911.9133758649104,0.8344010570616636,1092361987111,53240644956.2,-37.057667479783184
2022-11-14,35.21615421352979,16.229619985311395,15.744743572041529,-842.135316225922,-398.1586199979479,-443.9766962279741,-83.7703800146886,-119.23293377513066,-21.41666378816227,23032.375132527286,15690.55875419146,37.91973201108057,0.1263502676661616,935.0897641959883,0.8217209015953001,1141992230165,53334080863.4,-22.54076790248479
2022-11-15,37.39798438338315,20.851498551046287,16.238757302300364,-869.1336550534616,-492.3536270090506,-376.7800280444109,-79.14850144895371,-93.0703894273318,-20.665046732334027,22929.42078913842,15404.930285080329,39.25716905701627,0.19664892863797911,904.6842174230605,0.8121665397422148,1178591666348,52219255145.7,-3.293901225510132
2022-11-16,36.33364490964294,17.118560076306196,18.06655953755465,-897.5464064633125,-573.392182899903,-324.15422356340946,-82.8814399236938,-86.91958023386734,-20.342865057468195,22862.070226610682,15110.641199170568,40.826313088495155,0.20109817795354573,877.9341728749848,0.8107337373172526,1144666153359,51434275275.05,-3.2984361094323233
2022-11-17,36.4971659731238,17.43218803446316,18.467415553938572,-908.1365304287174,-640.3410524056659,-267.7954780230515,-82.56781196553685,-79.52963462618918,-19.003706827855186,22716.21676381734,14865.711263526407,41.77808809904104,0.23206229389063898,834.2071504821288,0.8065180991101255,1172535067381,50627985180.65,-47.919136292038175
2022-11-18,36.5966937627943,17.610179355141476,17.386975821970303,-905.266059007834,-693.3260537260995,-211.94000528173444,-82.38982064485852,-67.9733265689573,-9.942652218746376,22495.419072144632,14674.43903332412,42.082377697695975,0.25870649207423635,801.9385872780482,0.8037614504437506,1199397285990,49952604078.85,-77.42527775017398
2022-11-19,36.739993990375154,18.169023533138837,17.737130307581182,-891.6022676922403,-732.9812965193278,-158.6209711729125,-81.83097646686116,-63.2303353692978,5.231270675988486,22261.55580550791,14515.896635898338,42.12178199101712,0.28346848099337896,760.9048879635448,0.8048412863240579,1215503509482,49183597975.65,-84.34847698036829
2022-11-20,34.20245833343954,11.342213135247961,15.707138674509451,-904.2178344798267,-767.2286041114276,-136.98923036839915,-88.65778686475204,-66.99235571360273,-7.363144817543637,22027.365495710816,14329.69280507044,42.344859845137506,0.2549003192309452,742.1321755420415,0.8064078570679036,1194190130830,47965843567.5,-74.38366148281507
2022-11-21,31.395279134624587,3.7160212171114146,11.07575262849943,-944.0461802701902,-802.5921193431801,-141.45406092701012,-96.28397878288858,-81.26997355082928,-7.320578502143768,21774.063976605197,14113.195398394804,42.69408537530817,0.21852467043414142,738.6073884497529,0.8083063483615868,1156760645312,47846352685.45,-33.00804975628541
2022-11-22,35.91393066742573,19.74728438113532,11.601839577831589,-932.3852700921816,-828.5507494929805,-103.83452059920114,-80.25271561886468,-71.89299726418804,-3.627652149710104,21506.50233897035,13983.783598529646,42.39311429436523,0.29324317561700053,728.4526754354848,0.819431096182843,1187487474072,46605085649.3,3.395718244443957
2022-11-23,40.3397353763089,41.203694864990425,21.555666821079075,-879.0446963619215,-838.6495388667687,-40.39515749515283,-58.796305135009575,-50.90973535466977,1.5736320517936209,21179.120321536942,13951.237490963056,41.14892805334353,0.36794585670888424,709.8268007392002,0.8285559753670203,1220446349700,46091591921.75,21.131438609838415
2022-11-24,40.2952940699705,48.999448871137695,36.6501427057545,-827.733997469415,-836.466430587298,8.73243311788292,-51.000551128862305,-41.209871835608354,-0.08264659015823908,20574.17736200368,14101.903887996323,37.329901423087456,0.38665871672511354,678.3896743471144,0.8037261829730781,1194317312286,44194407394.95,-47.35259026321834
2022-11-25,39.67229107679007,61.1010239737631,50.43472256996376,-784.6914536722143,-826.1114352042813,41.41998153206703,-38.8989760262369,-46.85389871195073,-2.1485329769314285,19795.755225344983,14404.24106371752,31.529326003767565,0.39276549586550075,645.3661652419634,0.8012684857761981,1175639056310,43236017813.3,-48.965727552175174
2022-11-26,39.217383875974654,57.289767245771806,55.79674669689089,-746.6180347365516,-810.2127551107354,63.594720374183794,-42.710232754228194,-44.44171165820375,-1.230744463255117,18931.253565797517,14822.522215452482,24.34531399967057,0.3995780922521619,617.1710652693231,0.8017429562609265,1157639047546,42381883591.0,-46.94255980790528
2022-11-27,39.05271782258388,55.98839720560431,58.12639614171309,-709.8478295121822,-790.1397699910249,80.29194047884266,-44.01160279439569,-45.64346407561606,-1.45552281136408,17812.82026671993,15525.136569217568,13.724198568979457,0.4019307323435097,584.3289077054429,0.8025140859011431,1137195149037,40728535904.65,-26.642643868859107
2022-11-28,37.11194485164764,42.55410388321977,51.94408944486531,-691.0823978747176,-770.3282955677635,79.24589769304589,-57.44589611678023,-101.81242173325775,-2.877359472665594,17323.53978178041,15782.022132282089,9.312741185302283,0.28238413843952864,573.1913657488042,0.7217914828581659,1109452123881,36166063882.1,3.27897914844939
2022-11-29,40.31141509654572,62.14411464662914,53.5622052451511,-650.3436295932297,-746.3313623728568,95.9877327796271,-37.85588535337086,-59.72168875545544,-1.595091436590905,17290.140587735736,15871.841541170517,8.553765218568959,0.4041043968072129,559.5963630613895,0.46524416597787,1133033809349,32199890575.2,46.413499599785645
2022-11-30,49.1639614824739,98.59468399407152,67.76430084130683,-553.2926684585218,-707.7236235899899,154.43095513146807,-1.4053160059284853,123.30966034447604,5.381435146877904,17166.607147432722,15953.554473661026,7.325161559592873,1.0016151473548023,572.9076998516474,0.3215228244134777,1162557385932,29515955218.3,38.521334721511046
2022-12-01,47.071014968976996,85.58822199712368,82.10900687927482,-487.01903780074645,-663.5827064321412,176.56366863139476,-14.41177800287632,153.37501037872607,7.473411002067959,17153.373391212728,15960.072214256017,7.2073513048103655,0.8439282703234237,554.064962362244,0.3034563463716435,1139661993050,27867144038.0,-38.83059688066108
2022-12-02,48.49558085989937,93.19104064359176,92.45798221159568,-419.8506896323961,-614.8363030721922,194.9856134397961,-6.808959356408242,143.69701931970073,5.552213842605561,17203.642422106383,15938.750644299866,7.633074505344847,0.9090971513343407,529.5445576845838,0.30002704437055056,1159201698177,27358244323.4,-36.40832485636568
2022-12-03,46.49480703887576,81.90362496899465,86.89429586990339,-376.8340761927211,-567.235857696298,190.4017815035769,-18.096375031005355,111.84598731227221,1.7911898410781262,17239.360303691305,15958.519872089943,7.716398907516811,0.7414791355763816,507.99854575175635,0.2852555116874402,1142983921473,26808673974.5,-50.7939018094953
2022-12-04,49.27121239528007,95.80770936709975,90.30079165989541,-321.10785111955556,-518.0102563809495,196.90240526139394,-4.1922906329002565,121.02555418530949,3.167952049794589,17305.691558967552,15943.417327751198,8.194350325945186,0.871387693587866,489.87922998377377,0.2834372153981134,1159808442303,25168387863.3,-35.60987125769363
2022-12-05,47.41543017407759,76.5718606607547,84.76106499894972,-286.20568894121243,-471.6493428930021,185.44365395178966,-23.428139339245305,119.23919615244566,2.741730495722814,17318.179246451553,15939.950929329696,8.288068570526494,0.7508735887145503,487.43933520814704,0.28049849324484427,1137599355469,24448870395.85,18.903429006095763
2022-12-06,48.94120569064919,78.19253365638941,83.52403456141464,-246.45100541611464,-426.60967539762464,180.15866998151,-21.807466343610578,95.00713393632283,3.797448833364651,17367.83466897986,15932.301952113887,8.621782746420594,0.8061132571485335,463.47519742542227,0.27696027048692856,1157489277838,23747090864.85,10.499514915680619
2022-12-07,45.920944459760285,59.95644054953965,71.57361162222794,-231.75075668800855,-387.6378916557014,155.88713496769287,-40.04355945046035,56.61481454065089,2.4536889839469556,17380.937313989318,15935.260244604431,8.678523813183366,0.631445796473053,455.99970899324927,0.2823563598961942,1137813873449,23337415383.2,-3.759039009422227
2022-12-08,51.108306164231365,89.06955862855608,75.73951094482841,-186.852449559854,-347.480803236532,160.628353676678,-10.930441371443917,90.93605706131072,6.265845415823574,17450.078012071608,15919.689273084645,9.172306932255534,0.8584651094335756,457.6520735294458,0.2930912291031146,1158310477219,23019134641.25,-26.119795318834626
2022-12-09,49.76982327144271,81.4901847366328,76.8387279715762,-157.5492563376829,-309.4944938567622,151.94523751907928,-18.509815263367194,94.55760317956162,4.184680191324505,17495.768759941733,15916.159072089516,9.45536393944848,0.7704392300323379,437.7991352416282,0.2942705609679147,1137982050853,23230244784.95,-13.795702204639381
2022-12-10,49.70794814709452,81.15566822513684,83.90513719677527,-133.14869052871654,-274.2253331911531,141.07664266243654,-18.844331774863157,82.65710344362977,-0.23206245607377035,17534.085898525518,15961.53119131823,9.389614784461482,0.7422275439495505,413.3950954475834,0.2770604702797327,1125275268884,22799914950.8,-56.96056020422435
2022-12-11,49.34194145810778,79.30232575297572,80.64939290491515,-114.4709829515632,-242.27446314323512,127.80348019167192,-20.697674247024285,76.35155543321758,0.8078002829919795,17478.31195719293,16148.99605061957,7.906169035383546,0.7185630624233531,394.8536209959703,0.2471250691947928,1111152782052,21634565016.5,-38.31734224965898
2022-12-12,50.962609148894366,86.13812056262347,82.19870484691204,-90.37671100562875,-211.89491271571387,121.51820171008512,-13.861879437376526,63.85393600845356,0.6892134472398889,17484.522453931,16244.452350756505,7.3531443535138585,0.7757506182762398,389.01907105875813,0.23437822056387755,1130770363393,21079102645.55,0.3985536807942447
2022-12-13,58.92044945117461,89.97934536652107,85.13993056070679,-24.61005661345189,-174.4379414952615,149.8278848818096,-10.020654633478925,175.78827044267214,5.163649326321064,17648.259350487897,16197.7765870121,8.571064370162901,1.0917342916700736,419.6835849563468,0.24475409335888126,1157405105024,20762895945.7,64.2317693548631
2022-12-14,59.34476667054984,67.92795732945359,81.34847441953275,29.93571848427746,-133.56320949935372,163.49892798363118,-32.07204267054641,232.92959284145616,3.9996766546848757,17790.031626032574,16177.12286615493,9.496872987983823,1.0158835795487706,431.0645844683935,0.24441837566462554,1182939586494,20733168148.5,51.769442517906164
2022-12-15,51.78172826952807,39.178402644736806,65.69523511357052,36.3697951308277,-99.57660857331744,135.94640370414515,-60.821597355263194,120.26980740487457,2.2977499654532085,17819.2635228943,16232.193313043195,9.321599469283969,0.7136873430685019,437.713849640294,0.26413365087797813,1161975138153,20847477766.75,-5.604185810533091
2022-12-16,42.49931902668131,3.621070133521681,36.90914336923739,-16.23069536838375,-82.90742593233071,66.67673056394696,-96.37892986647832,-34.247186024945954,-2.5864971486290127,17806.206573245963,16263.570575191532,9.055744575806122,0.2488686898870888,472.2217331481301,0.30785448088709017,1137943529193,21149057776.55,20.823040503441792
2022-12-17,44.69608182313758,12.134443141482516,18.311305306580362,-45.48198965131451,-75.42233867612747,29.94034902481296,-87.86555685851748,-88.78747362608014,-0.3147836931520926,17784.205463668877,16320.618169143621,8.582875608933675,0.3241853967345923,451.8173627000494,0.3091525568446842,1152407111018,20850041942.35,-26.48902386430132
2022-12-18,44.23842647295133,9.993793094902566,8.583102123302282,-70.84211652225713,-74.5062942453534,3.664177723096273,-90.00620690509743,-100.16078226853493,-2.759153668386347,17720.11791423886,16438.771148261138,7.502274231654682,0.24911711857741708,427.9422943821887,0.30438854576730295,1141482756320,20009108419.45,-46.701634960668414
2022-12-19,40.41641706556799,2.163251773215546,8.097162669866904,-115.29504792801163,-82.66404498188506,-32.63100294612657,-97.83674822678445,-174.55797901409287,-4.047548532439051,17720.906345729072,16437.452443333426,7.51472815378125,0.001735351898822674,426.61717514060376,0.309298165185543,1124261681506,19691077886.75,-15.285745664982475
2022-12-20,47.56809617230313,26.461644234074623,12.872896367397606,-111.58529278519563,-88.44829454254717,-23.13699824264846,-73.53835576592537,-93.21815967470903,-1.298520041318568,17710.662921287196,16421.4696959003,7.554132288456604,0.3760762793755737,437.93860459484637,0.28514279083753785,1146983778121,19351003888.35,78.81865503345995
2022-12-21,46.42646035684997,21.839180995116156,16.821359000802136,-114.48849232817156,-93.65633409967205,-20.83215822849951,-78.16081900488385,-72.45571345517004,-1.675952774281983,17711.025678061116,16406.147173501384,7.649394105643028,0.3152691850705434,418.14932368628587,0.2827219891490923,1132100833076,18950381496.5,5.384733029291167
2022-12-22,46.625482663489194,22.506056494738832,23.602293907976563,-114.43675434385659,-97.81241814850897,-16.624336195347624,-77.49394350526117,-84.17861117665707,-2.1857848443351506,17705.403734533473,16385.93728109153,7.740771786226859,0.33680622544377853,407.87191663726543,0.28135739213762984,1148542406126,18795474892.65,-16.189601744442694
2022-12-23,46.14418144066867,20.76742043159263,21.70421930714923,-115.75558012572947,-101.40105054395308,-14.35452958177639,-79.23257956840737,-60.65749794533673,-5.535951915826335,17706.22835410855,16373.98434120395,7.818284614683993,0.3174859708124194,386.64962013638933,0.27900711759653485,1133213140913,18751049318.1,-42.44635286734537
2022-12-24,47.039988179451385,23.4128525835959,22.22877650330915,-111.41705649898358,-103.40425173495919,-8.012804764024395,-76.5871474164041,-54.55746791581335,-5.432832986885105,17695.8095036906,16356.130144746903,7.868446689233871,0.3669726724876396,364.11577450164725,0.27486245302576157,1142957777126,18397055087.25,-61.83734443776038
2022-12-25,46.94448794768779,23.112417899154025,22.43089697144755,-107.20846576294207,-104.16509454055577,-3.0433712223862983,-76.88758210084598,-53.69754977671259,-3.0111313804781137,17693.683511688538,16344.972152373963,7.924586520839154,0.3685104098208408,345.62898926938675,0.2731089625382708,1131301397188,17869419742.45,-44.39930043280121
2022-12-26,48.46423793290879,27.164624782098404,24.56329842161614,-96.48165556931417,-102.62840674630746,6.146751176993291,-72.8353752179016,-34.16341487077323,1.6358045838382111,17685.7233341526,16335.9624080349,7.934709269529066,0.43255236402819686,328.63791191085915,0.2724774771711136,1143188354992,17469271514.2,-50.536155012402475
2022-12-27,44.860801499436626,16.61310236950822,22.296715016920245,-103.14223858063997,-102.73117311317397,-0.4110654674660026,-83.38689763049179,-59.6830089697744,-0.46393297334938,17687.848548224996,16320.741881462505,8.039772595626822,0.2899787970468345,327.8618780243692,0.27112935739522565,1127439774753,17272930306.7,8.884372000985996
2022-12-28,42.12107047536525,10.660966148793223,18.14623110013331,-120.31584292192929,-106.24810707492503,-14.067735847004258,-89.33903385120678,-92.33916585191857,-1.2257106107585893,17672.329128217643,16268.17106709486,8.274233161223187,0.20254215419504082,323.7726925404857,0.25882357445177506,1110434060833,17098385814.2,55.667903415048926
2022-12-29,44.125248032678755,22.052336666178704,16.442135061493413,-125.23872311328523,-110.04623028259708,-15.192492830688153,-77.9476633338213,-87.10152220810274,1.2327619103740521,17657.540559812518,16233.878580812487,8.401312279623692,0.2869102512307132,310.8655191893796,0.25969789034575536,1124906298312,16805576369.85,-15.962054428596485
2022-12-30,43.408368730429345,33.252012376033186,21.988438397001733,-130.83986619781717,-114.2049574656411,-16.634908732176072,-66.74798762396681,-93.36169459121032,-1.7964821740410266,17641.055602600856,16197.749670836643,8.530478071559854,0.2804923459079174,305.44320531870966,0.2596781146923409,1108977135402,16966695416.9,-29.895717019861813
2022-12-31,42.38086414668837,24.292094713502454,26.53214791857148,-138.1318049683432,-118.99032696618153,-19.141478002161676,-75.70790528649755,-85.71376893296208,-1.6056994083324023,17625.405124500758,16157.73042237424,8.688800955672576,0.2655667981542694,291.5877475727304,0.259752573133872,1097737948946,16822530398.1,-24.48277930196443
2023-01-01,44.377709328821446,36.91050247457132,31.48486985470235,-136.08167499547199,-122.40859657203963,-13.673078423432358,-63.08949752542868,-74.74497781950083,-1.2195932870960011,17590.175683653906,16134.82412103359,8.630698716374997,0.3368642805513739,278.56041404074966,0.2592934884918402,1106982310646,16303869416.05,-43.774469316973295
2023-01-02,46.0236670223592,46.3178776707624,35.84015828627875,-127.8678574954065,-123.50044875671301,-4.367408738693484,-53.6821223292376,-51.675524676732735,-0.6458458332751941,17403.4921757993,16212.222863263203,7.087573839508127,0.39978184181367976,272.0286154931961,0.22630739658208993,1119080085873,15577021095.85,-21.08052761237069
2023-01-03,45.8252390860706,49.21963004158667,44.14933672897349,-120.66244619198915,-122.93284824376825,2.270402051779101,-50.78036995841333,-38.36746085362885,-0.9965626217605251,17127.933759525553,16374.201982661947,4.499604339638983,0.40552282469094286,262.4605838061821,0.22574221688855245,1105177006666,14995450982.7,42.67417380294154
2023-01-04,50.69882805080869,81.77565334054486,59.104387017631346,-99.01343777116927,-118.14896614924847,19.1355283780792,-18.22434665945513,67.94021268000166,0.12618436276432934,16984.208523683825,16467.764523191174,3.0876743788414354,0.7657630985771396,264.9149896503834,0.214806460722083,1123598749988,14868315731.75,58.040004014838246
2023-01-05,49.99879269671042,77.01006922371799,69.3351175352832,-83.03772159080108,-111.12671723755899,28.08899564675791,-22.98993077628201,76.12669841023933,-0.4909534176619023,16995.335682461195,16475.562559726302,3.1058211761987202,0.6948681118760204,252.68808190749886,0.15182735891466262,1109905991422,14351373212.05,15.19144588359136
2023-01-06,53.03530504095449,93.14069393028565,83.97547216484952,-60.38250606810834,-100.97787500366887,40.59536893556053,-6.859306069714354,98.867378014873,1.4045132525928554,17018.90069937569,16467.68523812431,3.2921568193316326,0.8785738897386176,254.32266645874893,0.15054056861420068,1124319654335,14348877266.45,-8.476429657412499
2023-01-07,53.11803892747977,93.6735595557668,87.94144090325683,-41.69653229884352,-89.12160646270381,47.42507416386029,-6.326440444233202,123.04488284193653,2.431681631808311,17043.834475553263,16462.46161819674,3.4702305246145584,0.8473331710791684,240.50148827419545,0.15021532949890426,1132034421509,14188397890.25,-54.634264634271815
2023-01-08,56.71175983486404,100.0,95.60475116201751,-15.727049989032821,-74.44269516796962,58.715645178936796,-0.0,163.65369939799888,2.6967522951564034,17074.599079166554,16496.84349895845,3.4419467013584164,1.02863745959405,235.25807839746722,0.13275458682199845,1141803249423,13815785545.25,-32.499532790454154
2023-01-09,59.31373206445423,80.29487442265865,91.32281132614185,13.207423544172343,-56.91267142554123,70.12009496971356,-19.705125577341356,226.58487220158156,3.5775676887683625,17137.067089151707,16463.40048897329,4.009864437821078,1.0883042121021549,239.79767994050528,0.09243741153366991,1160427986289,13610917557.8,16.922257442089283
2023-01-10,64.72379080816177,96.42946584446082,92.24144675570652,55.64851300985174,-34.40043453846263,90.04894754831437,-3.5705341555391823,239.3797494543563,5.431618595996987,17270.900473656606,16392.442885718396,5.2190751141987555,1.1996596050869688,245.65002199832634,0.10115817325068273,1176236325238,13657187253.0,40.65376538495609
2023-01-11,72.44396370297763,100.0,92.24144675570652,127.24282636747012,-2.0717823572760823,129.3146087247462,-0.0,286.0306566616156,7.878556975935619,17538.161391374728,16235.63743675027,7.713221490143926,1.3045894792120414,270.73947355201733,0.13622802766226125,1194608609020,13753722789.6,98.74042555041956
2023-01-12,81.0070984751068,93.87781557455824,96.76909380633971,256.44745384004636,49.63206488218841,206.81538895785795,-6.122184425441753,346.9544654289307,13.069604916474312,18070.24253341339,15910.819771274104,12.709565950452392,1.370166218133089,329.62889731615894,0.215497078935808,1229579947730,14735826464.45,189.07247864839172
2023-01-13,86.16038338755328,98.41162807697124,97.42981455050985,437.7155448004378,127.24876086583829,310.4667839345995,-1.588371923028758,323.59012383535986,19.362976044623434,18808.589000195367,15478.655140429632,19.423747479432365,1.3306327587635896,392.5952763025047,0.2738237597449948,1258804977424,15709846138.5,110.2054462818972
2023-01-14,89.35177118632878,97.82947425395683,96.70630596849547,659.8413336819358,233.7672754290578,426.074058252878,-2.1705257460431695,298.8777313495281,24.390692216264622,19699.991899851782,15000.68349077322,27.084823889901372,1.2715946299262948,447.9323603612544,0.31247735837102564,1297772762063,17075416373.55,111.53147103327119
2023-01-15,87.4084495837036,95.68404488065887,97.30838240386235,818.7337171796134,350.76056377916893,467.9731534004445,-4.315955119341121,223.29767615220302,24.019277971613644,20344.767126734747,14752.007677952752,31.87050365684901,1.0958438685409564,443.56302881759336,0.3166249240293298,1278474354520,17445988860.5,40.93878490576171
2023-01-16,88.24141358187164,95.96408083049684,96.49253332170422,956.9326406999644,471.994979163328,484.93766153663637,-4.035919169503164,183.51157924986913,24.880083987294984,20950.003292075573,14592.017411049428,35.777289840288255,1.0345438830054432,457.9605914913367,0.3052774590439339,1305266848570,17998184551.05,85.88261853852055
2023-01-17,88.0651818205543,94.1910157575698,95.27971382290853,1053.655721982861,588.3271277272346,465.3285942556264,-5.808984242430197,151.48180354719733,24.80933072226702,21450.481401702848,14552.434027984651,38.31938214664785,0.958109613518486,458.1153316080269,0.2980918151062024,1280266865208,18397898023.15,224.05363374093707
2023-01-18,78.25789631744816,81.93675250793947,90.69728303200206,1079.7171253727865,686.605127256345,393.11199811644155,-18.063247492060526,117.1882441477229,21.04971210191316,21782.45681890801,14625.10255609199,39.31795696105224,0.84719555177115,498.4611672967393,0.32224779707894646,1250261239790,19174567420.1,207.15686346565732
2023-01-19,80.25191549162324,90.14642958290915,88.75806594947284,1119.5813577253211,773.2003733501402,346.3809843751809,-9.85357041709085,102.9399108204782,22.622195852276008,22136.82243145183,14719.157646673171,40.25216406702607,0.858442044340352,496.9732881594722,0.31951172258098,1271414088051,19435751687.65,13.573944229059908
2023-01-20,85.83860126005891,99.72647571119865,90.60321926734912,1264.873699330863,871.5350385462849,393.3386607845781,-0.2735242888013572,126.66500763443595,29.97920403488295,22769.611995346797,14699.273746840705,43.077546015303156,0.988468976379147,588.1345153445099,0.3795749258893919,1300213242370,20313750080.8,82.17697894706242
2023-01-21,86.10768598294605,92.061983481229,93.97829625844564,1372.3549602473868,971.6990228865053,400.65593736088147,-7.938016518770995,132.85353730762364,27.001708762824567,23318.006720809823,14766.133513565179,44.910417589134205,0.9368113034753552,601.1615979538304,0.37966496876603156,1332655520799,21473645917.25,76.58272000340473
