,RSI_14,Stoch_K_14,Stoch_D_3,MACD_line,MACD_signal,MACD_histogram,Williams_R_14,CCI_20,ROC_10,BB_upper,BB_lower,BB_bandwidth,BB_pct_b,ATR_14,hist_volatility_20,OBV,Volume_SMA_20,Volume_ROC,log_ret_5d,log_ret_10d,log_ret_20d,log_ret_50d,log_ret_100d,above_sma_200,adx_strong_trend,adx_value,donchian_pct,sharpe_proxy_20d,higher_high_count_50
2013-06-05,47.37231089682137,32.85714285714288,30.22222222222224,0.8522523399452098,2.077637862202277,-1.225385522257067,-67.14285714285712,-73.08274243989128,-8.689138576779023,135.01148208576055,117.80451791423944,13.612243031707733,0.23801305360645275,8.365656594941118,0.37340590688326863,-55999.94999999968,29303.216000000004,-28.874091672343162,-0.055215044631518495,-0.09090044135307807,0.03073833272494042,0.5784131782398356,1.3887584280750502,0.0,0.0,9.698628289726205,0.32857142857141325,0.07638066742135378,0.44
2013-06-06,44.20114347993972,18.904761904761898,27.412698412698433,0.3061908951261927,1.7233484687870602,-1.4171575736608675,-81.0952380952381,-101.30162682181225,-8.932945499081436,135.30225495778737,117.06074504221263,14.456564484948062,0.10466540141818151,8.218109695302466,0.3486600217749124,-77921.91999999968,26446.147999999997,-53.15477046511295,-0.0832639252893772,-0.09357408817377522,-0.03736979557959774,0.24551946229081523,1.3397361394858867,0.0,0.0,10.456240979845541,0.18904761904761,-0.07461295168334503,0.42
2013-06-07,36.95449415099451,16.247906197654924,22.669936986519904,-0.7609078538929737,1.2264972042510536,-1.9874050581440272,-83.75209380234507,-194.56622873943996,-13.953488372093023,136.79717281178245,114.34482718821755,17.880199746410312,-0.14897451002655962,8.558244717066575,0.42304374931577265,-143565.19999999966,28597.526,188.55837916012783,-0.0985808286724481,-0.15028220304933804,-0.104360015324243,0.017540323371682653,1.2784504451683087,0.0,0.0,12.31745778995755,0.16247906197654383,-0.1846458184609059,0.4
2013-06-08,34.57259961086385,5.8291457286432005,13.660604610353344,-1.8363737358436936,0.6139230162321041,-2.450296752075798,-94.1708542713568,-197.48624271433715,-18.41965973534972,138.42467384311627,111.25632615688373,21.762447031398093,-0.12390617919652154,8.389084380133248,0.43099968264532895,-160678.76999999967,28429.282999999996,-10.761363298606542,-0.11252728380503196,-0.20358188117516018,-0.12699884042153364,-0.09380077101193773,1.1731552713295592,0.0,0.0,14.045730542204414,0.05829145728643005,-0.222580415155014,0.38
2013-06-09,29.643522200076646,26.206024857804927,16.094358928034353,-3.2523498685874728,-0.15933156073181132,-3.0930183078556617,-73.79397514219507,-258.00906350038446,-22.01863354037268,141.0055903210348,106.51740967896522,27.86664725465477,-0.1762171725449572,9.289149781552302,0.48891227588416863,-309929.6899999997,35029.922999999995,507.5396323034057,-0.18953034433601346,-0.24870027938086903,-0.19462443143432218,-0.23541364390602393,1.06860121025207,0.0,0.0,16.976099672366736,0.2591666666666612,-0.30454018556946,0.38
2013-06-10,37.282546792314655,41.03309481216457,24.356088466204238,-3.853216070952712,-0.8981084627759914,-2.9551076081767205,-58.96690518783543,-169.14985516005646,-17.44294364229157,141.77867944618458,104.0903205538154,30.65726780714054,0.05995696052029775,9.742067654298566,0.5412809048656589,-245804.07999999973,37570.520000000004,289.42197272462835,-0.13646549484098003,-0.19168053947249852,-0.14455410465025942,-0.11406721298500333,1.1330489769380119,0.0,0.0,19.40415266894174,0.3822916666666586,-0.19679058611468886,0.4
2013-06-11,40.40698714167214,46.95885509838998,38.06599158945316,-4.068672883963046,-1.5322213470134025,-2.5364515369496434,-53.04114490161002,-118.76852725567069,-15.699922660479512,141.98330842799805,102.40569157200194,32.3890329401046,0.16661711724562828,9.501205678991525,0.5508219330319672,-229870.6299999997,37457.2685,152.51429495144154,-0.08752347825929085,-0.17078740354866806,-0.12731947802135224,-0.15598386090891925,1.1503885581918292,0.0,0.0,21.65877330861853,0.4374999999999909,-0.16789149296797157,0.4
2013-06-12,40.22781447722294,46.801801801801794,44.931250570785444,-4.20866129433908,-2.067509336478538,-2.1411519578605422,-53.1981981981982,-91.13196740048963,-11.2,141.840346188879,100.79665381112102,33.83135496874589,0.19450847929084572,9.268976701920703,0.5423273589304874,-247411.16999999972,37232.0205,-82.65283577844338,-0.020202707317519497,-0.1187835359899676,-0.14933253536163082,-0.2768681586692674,1.101650545390041,0.0,0.0,23.24303105315853,0.4329166666666577,-0.203278672892224,0.4
2013-06-13,36.410554739170806,37.88598574821854,43.88221421613677,-4.655676017062888,-2.585142672595408,-2.0705333444674796,-62.11401425178146,-107.55727389442943,-13.905913533211855,140.96126435853373,98.76073564146625,35.20788973650101,0.12296680909675466,9.32119265178351,0.5091865367001757,-277687.8299999997,36313.354,5.144487171339485,-0.03720217525922642,-0.14972945906425839,-0.24719071109704416,-0.39434044682520675,0.9468144054187451,0.0,1.0,25.109735179606954,0.33229166666665977,-0.37261722404539327,0.38
2013-06-14,33.59578540946272,28.479809976247022,37.72253250875578,-5.268742526124981,-3.1218626433013226,-2.146879882823659,-71.52019002375297,-118.76161047028509,-17.635914332784193,140.27304115932938,96.24895884067064,37.226205019963245,0.08497715255597252,9.198250319513262,0.5174408369883822,-313611.35999999975,37268.7015,65.16770553013762,-0.004490353301626726,-0.19402069763764018,-0.27765598115310564,-0.34871253484902187,0.891010428343523,0.0,1.0,27.046564861961688,0.24979166666666133,-0.4127721096669723,0.38
2013-06-15,33.46212213601157,28.028503562945367,31.464766429136976,-5.704179334921491,-3.638325981625357,-2.0658533532961343,-71.97149643705463,-106.23871025138199,-18.129614438063992,138.82210833381902,94.32989166618098,38.165846029747144,0.12294528669320637,8.984089582405172,0.510950461278267,-336088.1999999998,37226.183000000005,35.47046744484741,-0.06356735832882787,-0.2000328531698079,-0.29093329452288597,-0.3160825489769854,0.8654985650340499,0.0,1.0,28.845049567005365,0.24857804929428584,-0.43899518280032634,0.38
2013-06-16,33.6118315340552,33.06474020561269,29.8576845816017,-5.972351429164675,-4.10513107113322,-1.8672203580314548,-66.93525979438732,-96.14492421389302,-16.02925107169874,137.43316075676904,92.644839243231,38.93316311297737,0.16198777966207117,8.545940326519089,0.5130944170103781,-327468.61999999976,35317.332500000004,-60.68063226069555,-0.08717819657463544,-0.1747016748339263,-0.2682757630077015,-0.24786057826510888,0.8158974876625371,0.0,1.0,30.515071078831642,0.26610017889087073,-0.40223147707388085,0.38
2013-06-17,36.753464213643994,38.760766879688816,33.2846702160823,-5.9508640223276785,-4.4742776613721125,-1.476586360955566,-61.239233120311184,-82.30474498521758,-8.15315315315315,135.81033083916557,91.5626691608344,38.920770433016386,0.23475434509237472,8.185516017482012,0.5269009474708921,-312443.84999999974,34931.136,-77.11148803045795,-0.06484499697435009,-0.08504770429186959,-0.23532990734120762,-0.2766355058364409,0.7775314883360331,0.0,1.0,31.912773359526444,0.3119409660107265,-0.3412003092513409,0.4
