,P_Risk-On,P_Risk-Off,P_Neutral,regime_label,regime_cluster
2020-04-01,6.014573361012236e-56,1.0,4.440792438860284e-47,Risk-Off,1
2020-04-02,1.0896518537292657e-37,1.0,5.64771923759742e-29,Risk-Off,1
2020-04-03,1.865419927646314e-27,1.0,1.2642838158472109e-21,Risk-Off,1
2020-04-06,8.646773890730823e-27,1.0,4.880767140490214e-16,Risk-Off,1
2020-04-07,4.2817435932452524e-33,1.0,1.9567814950186905e-22,Risk-Off,1
2020-04-08,4.4404088251711707e-41,1.0,3.06780746855996e-26,Risk-Off,1
2020-04-09,2.739903144294618e-37,1.0,2.9644736032977323e-24,Risk-Off,1
2020-04-10,4.643197391557887e-41,1.0,8.868663401966347e-27,Risk-Off,1
2020-04-13,6.228892050289925e-27,0.9999999999999574,4.1244350900510764e-14,Risk-Off,1
2020-04-14,2.738793235869619e-28,0.9999999999999254,7.290231559384841e-14,Risk-Off,1
2020-04-15,1.2300041650081526e-22,0.99999999972243,2.7756912885215657e-10,Risk-Off,1
2020-04-16,1.745817572651722e-23,0.9999999999828013,1.7199233174738685e-11,Risk-Off,1
2020-04-17,5.216222102912412e-23,0.999999999936513,6.348647492781475e-11,Risk-Off,1
2020-04-21,2.8494033034426636e-46,1.0,2.451100406393392e-17,Risk-Off,1
2020-04-22,4.714403394453467e-34,0.9999999999977014,2.2993967179742116e-12,Risk-Off,1
2020-04-23,8.521994332746489e-27,0.9999999751915641,2.480843746445638e-08,Risk-Off,1
2020-04-24,1.623569649433993e-19,0.9983979848900214,0.0016020151099799236,Risk-Off,1
2020-04-27,1.7219897431077275e-23,0.9995938743278762,0.00040612567212557337,Risk-Off,1
2020-04-28,7.026888624277947e-28,0.9999984426214871,1.5573785123539379e-06,Risk-Off,1
2020-04-29,1.9691916376830898e-22,0.9818078392246168,0.01819216077538258,Risk-Off,1
2020-04-30,8.506898144299322e-24,0.9941433990475295,0.005856600952469243,Risk-Off,1
2020-05-01,6.267858113543924e-24,0.9978806015082193,0.002119398491778855,Risk-Off,1
2020-05-04,1.382565002106903e-23,0.014531073100698734,0.9854689268993024,Neutral,0
2020-05-05,2.501403642026674e-23,3.756205473700328e-05,0.9999624379452627,Neutral,0
2020-05-06,6.754353830998601e-21,0.0008106468286641104,0.999189353171335,Neutral,0
2020-05-07,1.1377950765540563e-20,3.4692311618059345e-05,0.9999653076883825,Neutral,0
2020-05-08,1.480391534400474e-21,3.2715171434387303e-05,0.9999672848285664,Neutral,0
2020-05-11,1.2134309839214848e-22,4.24433267577506e-06,0.9999957556673238,Neutral,0
2020-05-12,3.5229482046326564e-27,2.5020831691242055e-07,0.999999749791683,Neutral,0
2020-05-13,6.004610046471633e-28,5.65575451588347e-07,0.9999994344245487,Neutral,0
2020-05-14,8.138096596119425e-28,4.908926214812142e-08,0.999999950910737,Neutral,0
2020-05-15,5.113514957345446e-30,1.2513291373449267e-08,0.9999999874867102,Neutral,0
2020-05-19,2.9480895672785297e-67,1.8369093903877108e-15,1.0,Neutral,0
2020-05-20,1.7912626376204724e-52,7.191210612283823e-13,0.9999999999992824,Neutral,0
2020-05-21,4.096238734888514e-44,4.329429040321903e-12,0.9999999999956692,Neutral,0
2020-05-22,1.1588488505393822e-40,1.4993372026319875e-11,0.9999999999850075,Neutral,0
2020-05-25,8.213438467468506e-52,7.030555210785256e-14,0.999999999999929,Neutral,0
2020-05-26,6.773813731532902e-58,7.066154477783041e-15,0.9999999999999929,Neutral,0
2020-05-27,6.748550637449729e-45,2.3207331041637084e-13,0.9999999999997691,Neutral,0
2020-05-28,6.240966007576588e-38,3.223077709924294e-12,0.9999999999967777,Neutral,0
2020-05-29,2.5279215127854357e-37,3.108764892033752e-12,0.9999999999968914,Neutral,0
2020-06-01,6.317589472026287e-39,3.9568141331293e-13,0.9999999999996039,Neutral,0
2020-06-02,1.596233941746241e-32,2.739397280040556e-12,0.9999999999972609,Neutral,0
2020-06-03,2.5460822729038815e-30,3.977813159668799e-11,0.999999999960222,Neutral,0
2020-06-04,7.89644211869598e-31,3.0958954229617156e-11,0.9999999999690417,Neutral,0
2020-06-05,2.152454245548074e-32,1.0119086167808952e-10,0.9999999998988098,Neutral,0
2020-06-08,2.6369921098257806e-33,2.1535613780716324e-10,0.9999999997846434,Neutral,0
2020-06-09,2.0800050370545584e-31,1.4993271980297976e-10,0.9999999998500666,Neutral,0
2020-06-10,4.759161153992596e-30,8.882623169505511e-11,0.9999999999111733,Neutral,0
2020-06-11,5.9284183213420144e-33,6.188079203536086e-08,0.9999999381192081,Neutral,0
2020-06-12,1.5396039349054398e-28,7.309410453258557e-09,0.99999999269059,Neutral,0
2020-06-15,3.5058861591570127e-28,4.2737799062854e-10,0.9999999995726228,Neutral,0
2020-06-16,3.9995872937994696e-28,3.1001453296974897e-10,0.9999999996899849,Neutral,0
2020-06-17,6.491377611745255e-27,1.3953643898770993e-09,0.9999999986046362,Neutral,0
2020-06-18,3.330586046445687e-30,2.142782847332415e-08,0.9999999785721718,Neutral,0
2020-06-19,7.494706561421997e-31,1.0339888808160553e-08,0.999999989660111,Neutral,0
2020-06-22,4.988327406814255e-30,1.0443538894722974e-10,0.9999999998955644,Neutral,0
2020-06-23,8.605266137995888e-28,1.2180808412653374e-10,0.9999999998781917,Neutral,0
2020-06-24,1.5930431409872386e-30,1.0858694510240983e-11,0.9999999999891411,Neutral,0
2020-06-25,1.0358378411713074e-33,1.4451187340401147e-14,0.9999999999999858,Neutral,0
2020-06-26,7.147534010426113e-35,2.4982393198190678e-14,0.9999999999999751,Neutral,0
2020-06-29,1.2212407900298187e-33,2.4811644824594915e-15,0.9999999999999982,Neutral,0
2020-06-30,8.138968646618797e-32,8.771649789120824e-15,0.9999999999999911,Neutral,0
2020-07-01,2.673775752578203e-30,4.892951188496047e-13,0.9999999999995115,Neutral,0
2020-07-02,1.9999115862033456e-32,5.436943200279839e-14,0.9999999999999449,Neutral,0
2020-07-03,7.901890953814933e-34,5.639587386433283e-13,0.9999999999994369,Neutral,0
2020-07-06,1.0588814841460362e-34,2.364411574254754e-13,0.9999999999997637,Neutral,0
2020-07-07,1.5601541280446496e-33,8.70988456555369e-14,0.999999999999913,Neutral,0
2020-07-08,7.057494655760308e-31,8.869184526236176e-13,0.9999999999991136,Neutral,0
2020-07-09,2.509520760709729e-32,1.697120275913494e-13,0.9999999999998295,Neutral,0
2020-07-10,2.3695622046756788e-31,2.1843762483284314e-13,0.9999999999997815,Neutral,0
2020-07-13,1.100665186960553e-34,6.950527001232208e-14,0.9999999999999307,Neutral,0
2020-07-14,1.8285756473335284e-33,1.2270069523564634e-13,0.9999999999998774,Neutral,0
2020-07-15,8.90941843738973e-33,1.669767022553215e-14,0.999999999999984,Neutral,0
2020-07-16,5.4006564020299596e-33,2.456170774897168e-14,0.9999999999999751,Neutral,0
2020-07-17,1.1911608397199747e-29,3.9612895411496206e-14,0.9999999999999609,Neutral,0
2020-07-20,2.0982038386982113e-32,1.4958474248287654e-15,0.9999999999999982,Neutral,0
2020-07-21,9.09810297308652e-32,6.385789776389502e-16,1.0,Neutral,0
2020-07-22,9.358830919849037e-32,2.6593825462417134e-16,1.0,Neutral,0
2020-07-23,3.072071172288339e-32,2.227116064530653e-16,1.0,Neutral,0
2020-07-24,2.3566641531837285e-31,2.280008718563101e-16,1.0,Neutral,0
2020-07-27,1.1558325605911789e-29,5.059873894422964e-16,1.0,Neutral,0
2020-07-28,6.826377068019031e-30,4.447793683039039e-16,1.0,Neutral,0
2020-07-29,2.0054079654980193e-28,1.3828385175136253e-15,0.9999999999999982,Neutral,0
2020-07-30,1.3562705891793595e-29,7.67255794993562e-16,1.0,Neutral,0
2020-07-31,2.194675121552758e-30,1.1671479800884802e-15,0.9999999999999982,Neutral,0
2020-08-03,6.6883969499577e-33,1.3584576482311272e-15,0.9999999999999982,Neutral,0
2020-08-04,2.2721297519655075e-33,1.733345029323686e-15,0.9999999999999982,Neutral,0
2020-08-05,9.381874780736696e-30,1.0007786663117185e-13,0.9999999999999005,Neutral,0
2020-08-06,2.461894916983735e-30,1.783803506052198e-13,0.9999999999998224,Neutral,0
2020-08-07,2.8739243999304916e-29,1.7055229215821438e-13,0.9999999999998295,Neutral,0
2020-08-10,2.2509544159496146e-27,2.5439663355714724e-12,0.9999999999974563,Neutral,0
2020-08-11,1.2437646845371931e-28,5.217377616353855e-13,0.9999999999994778,Neutral,0
2020-08-12,8.910925814633801e-28,5.764159293551847e-13,0.9999999999994245,Neutral,0
2020-08-13,1.031846600048765e-26,1.0807472349031513e-12,0.99999999999892,Neutral,0
2020-08-14,1.0826529685409928e-26,7.769499715464758e-13,0.9999999999992237,Neutral,0
2020-08-17,2.523958646148889e-27,9.253641498163323e-14,0.9999999999999076,Neutral,0
2020-08-18,3.729069371612144e-28,5.994170665511985e-14,0.9999999999999396,Neutral,0
2020-08-19,2.5069447023306314e-28,2.3130975139135083e-14,0.9999999999999769,Neutral,0
2020-08-20,4.634893044705126e-29,1.6661337216708756e-14,0.999999999999984,Neutral,0
2020-08-21,3.24299410754004e-29,1.8279864853402925e-14,0.9999999999999822,Neutral,0
2020-08-24,1.3022122763566346e-30,4.486424537144644e-15,0.9999999999999947,Neutral,0
2020-08-25,4.7584798473734024e-20,1.5884120974860076e-12,0.9999999999984119,Neutral,0
2020-08-26,2.916291208818932e-23,2.7394607197924966e-13,0.9999999999997264,Neutral,0
2020-08-27,2.2303116331878074e-24,1.918662647952628e-13,0.9999999999998082,Neutral,0
2020-08-28,4.52433710064044e-23,2.560759566999186e-13,0.9999999999997442,Neutral,0
2020-08-31,2.4282881653077513e-25,5.2656213413504705e-14,0.9999999999999467,Neutral,0
2020-09-01,1.87070821820449e-25,8.48554885397324e-14,0.9999999999999147,Neutral,0
2020-09-02,3.879580664063405e-23,2.1872030253006968e-11,0.9999999999781277,Neutral,0
2020-09-03,8.456088513721265e-26,1.842780254847507e-10,0.9999999998157225,Neutral,0
2020-09-04,5.0392994420317576e-23,1.2379667316474876e-11,0.9999999999876206,Neutral,0
2020-09-07,1.6017186534771585e-21,2.369448789236744e-10,0.9999999997630553,Neutral,0
2020-09-08,3.620268028836264e-22,1.2688652400895658e-10,0.999999999873113,Neutral,0
2020-09-09,2.420002568927882e-19,2.7794354440300896e-10,0.999999999722057,Neutral,0
2020-09-10,4.575063310029243e-20,2.6527522862533665e-10,0.9999999997347242,Neutral,0
2020-09-11,2.97238185166615e-18,1.3538449926765943e-10,0.999999999864615,Neutral,0
2020-09-14,2.3704765004710144e-19,1.3130431943156434e-11,0.9999999999868692,Neutral,0
2020-09-15,3.913135412564156e-21,2.207043596583682e-11,0.9999999999779288,Neutral,0
2020-09-16,5.733893291976766e-20,6.529152537961999e-12,0.9999999999934701,Neutral,0
2020-09-17,9.260179466422112e-21,6.719586046318457e-12,0.99999999999328,Neutral,0
2020-09-18,1.1429533226353245e-19,4.929702411733579e-12,0.9999999999950706,Neutral,0
2020-09-21,3.916380844001418e-22,4.997166002426426e-13,0.9999999999995008,Neutral,0
2020-09-22,1.0750855274721359e-21,4.650704663622619e-13,0.9999999999995346,Neutral,0
2020-09-23,6.039311734076567e-24,1.4033346578292559e-13,0.9999999999998597,Neutral,0
2020-09-24,1.7689188540935935e-23,1.5363588285902811e-13,0.9999999999998472,Neutral,0
2020-09-25,6.252229876528379e-23,2.1642198108971395e-13,0.9999999999997833,Neutral,0
2020-09-28,1.0515776632306476e-25,6.023690520632179e-14,0.9999999999999396,Neutral,0
2020-09-29,2.3246855908697253e-24,3.8988753595937856e-14,0.9999999999999609,Neutral,0
2020-09-30,6.235057553062267e-26,7.022558497251908e-13,0.9999999999992983,Neutral,0
2020-10-01,4.964504260464626e-26,1.123907786083784e-12,0.9999999999988756,Neutral,0
2020-10-02,1.5378076856770823e-24,3.5842864488384474e-13,0.9999999999996412,Neutral,0
2020-10-05,2.4223707464311003e-24,7.252778453146336e-13,0.9999999999992752,Neutral,0
2020-10-06,3.7544352121972695e-26,2.056521027559029e-13,0.9999999999997939,Neutral,0
2020-10-07,2.506016082972417e-23,8.555464857262058e-12,0.9999999999914451,Neutral,0
2020-10-08,8.75002629649859e-23,4.227432677127483e-12,0.9999999999957723,Neutral,0
2020-10-09,6.211491178425816e-23,7.0832955161575674e-12,0.9999999999929159,Neutral,0
2020-10-12,1.0071353825472926e-21,3.746860230237341e-11,0.9999999999625313,Neutral,0
2020-10-13,2.1118938958351265e-23,1.0898979535049698e-10,0.9999999998910098,Neutral,0
2020-10-14,5.8502164902603366e-21,5.0952542075102374e-11,0.999999999949047,Neutral,0
2020-10-15,8.10057160639716e-21,2.950622912629058e-11,0.9999999999704929,Neutral,0
2020-10-16,1.7026758771832396e-20,3.16188503727261e-11,0.9999999999683808,Neutral,0
2020-10-19,1.7564360297830505e-22,7.566396515852091e-13,0.9999999999992433,Neutral,0
2020-10-20,8.252731074719611e-23,7.368051557727282e-13,0.9999999999992628,Neutral,0
2020-10-21,6.190419915038151e-22,9.28992986182005e-13,0.999999999999071,Neutral,0
2020-10-22,4.352124708992291e-22,7.752720201905705e-13,0.9999999999992255,Neutral,0
2020-10-23,1.149251984250904e-21,8.706284461267482e-13,0.9999999999991296,Neutral,0
2020-10-26,8.505156163903701e-25,9.31570881298893e-12,0.9999999999906848,Neutral,0
2020-10-27,1.6754572849844176e-25,5.416996362261623e-12,0.9999999999945839,Neutral,0
2020-10-28,1.9465103619213225e-30,3.1470108381976643e-10,0.9999999996853006,Neutral,0
2020-10-29,8.962858840731172e-29,3.2547053002611324e-11,0.9999999999674536,Neutral,0
2020-10-30,3.5725820124719675e-29,1.9748115458361002e-11,0.9999999999802522,Neutral,0
2020-11-02,1.849440915764682e-29,9.512705662081625e-12,0.9999999999904876,Neutral,0
2020-11-03,1.6269332138115334e-28,1.5208242790649468e-11,0.9999999999847926,Neutral,0
2020-11-04,1.2949546865392973e-26,4.461947856920417e-10,0.9999999995538058,Neutral,0
2020-11-05,2.758083711795142e-25,5.509528854539208e-10,0.9999999994490469,Neutral,0
2020-11-06,1.0589191288182223e-24,7.160818979872164e-10,0.9999999992839186,Neutral,0
2020-11-09,4.2314536784606185e-25,3.806045073688201e-09,0.9999999961939547,Neutral,0
2020-11-10,2.621356925200058e-22,1.7413868816754422e-10,0.999999999825862,Neutral,0
2020-11-11,5.069934761429737e-20,6.250127464028345e-11,0.9999999999374989,Neutral,0
2020-11-12,4.477428386730367e-19,2.2499221919096453e-11,0.9999999999775007,Neutral,0
2020-11-13,2.6593243525239172e-18,2.963904024133238e-11,0.9999999999703615,Neutral,0
2020-11-16,1.6765086674893883e-20,4.316409255677605e-13,0.9999999999995683,Neutral,0
2020-11-17,2.5766251492730503e-20,4.4029603679330623e-13,0.9999999999995595,Neutral,0
2020-11-18,3.267727263857432e-19,1.3493502412830722e-12,0.99999999999865,Neutral,0
2020-11-19,2.1217991954144488e-19,1.7707034809955542e-12,0.999999999998229,Neutral,0
2020-11-20,7.10924889468583e-19,1.196287542912696e-12,0.9999999999988045,Neutral,0
2020-11-23,2.150137661195636e-19,3.3232149173381597e-13,0.9999999999996678,Neutral,0
2020-11-24,7.16625288173126e-20,5.266435323200763e-13,0.9999999999994742,Neutral,0
2020-11-25,3.5785010844048895e-22,6.097326728982311e-14,0.9999999999999396,Neutral,0
2020-11-26,2.350050339033789e-22,4.7831959028876383e-14,0.999999999999952,Neutral,0
2020-11-27,8.846997738752635e-23,1.1044083804736917e-13,0.9999999999998899,Neutral,0
2020-11-30,2.7999315085721533e-22,3.37965477955723e-14,0.9999999999999662,Neutral,0
2020-12-01,1.869418458146525e-21,1.9305800259709687e-14,0.9999999999999805,Neutral,0
2020-12-02,5.758348377943188e-20,1.668818370875291e-13,0.999999999999833,Neutral,0
2020-12-03,7.261546990768253e-20,4.061905935184463e-13,0.9999999999995932,Neutral,0
2020-12-04,7.015815413018659e-21,3.525801477449529e-13,0.9999999999996483,Neutral,0
2020-12-07,5.402695886482512e-20,1.694062693496158e-13,0.9999999999998312,Neutral,0
2020-12-08,9.96533886308612e-19,2.2538847559825786e-13,0.9999999999997744,Neutral,0
2020-12-09,4.12055589448996e-19,2.341546101964382e-13,0.9999999999997655,Neutral,0
2020-12-10,1.9538116645928715e-19,2.565223044896694e-13,0.9999999999997442,Neutral,0
2020-12-11,8.367309633448235e-20,2.099581301677826e-13,0.9999999999997904,Neutral,0
2020-12-14,2.3138220129425726e-21,4.3615838842158815e-14,0.9999999999999556,Neutral,0
2020-12-15,6.975109084476634e-21,2.929817117637175e-14,0.9999999999999716,Neutral,0
2020-12-16,1.1886609172782408e-19,3.5099617434473344e-13,0.9999999999996483,Neutral,0
2020-12-17,1.4839904851511602e-19,3.4222487253434203e-13,0.9999999999996572,Neutral,0
2020-12-18,2.3327621067561517e-19,3.276997475420131e-13,0.9999999999996732,Neutral,0
2020-12-21,1.3878978259339318e-22,3.3821250604854533e-14,0.9999999999999662,Neutral,0
2020-12-22,9.086017967178732e-21,3.226017580432157e-14,0.999999999999968,Neutral,0
2020-12-23,7.638088480189761e-20,4.6877036858038196e-14,0.9999999999999538,Neutral,0
2020-12-24,1.580801549749391e-18,7.038766885857348e-14,0.999999999999929,Neutral,0
2020-12-25,1.2519157499386172e-18,7.58024030484181e-14,0.9999999999999236,Neutral,0
2020-12-28,5.32570632665804e-20,2.6413780853583654e-14,0.9999999999999734,Neutral,0
2020-12-29,3.927978083684314e-21,1.6609609919144293e-14,0.999999999999984,Neutral,0
2020-12-30,1.4192184388993304e-20,2.6329068933013277e-14,0.9999999999999734,Neutral,0
2020-12-31,7.303568173175836e-21,2.720261923196205e-14,0.9999999999999734,Neutral,0
2021-01-01,1.1402449049466851e-20,3.111495306083269e-14,0.999999999999968,Neutral,0
2021-01-04,1.0061012023632234e-22,9.564475627436759e-15,0.9999999999999911,Neutral,0
2021-01-05,2.8242036796686826e-22,6.890068496105346e-15,0.9999999999999929,Neutral,0
2021-01-06,5.025161230204702e-22,1.4671971885296996e-14,0.9999999999999858,Neutral,0
2021-01-07,1.2458762470296157e-20,1.8349506893767096e-14,0.9999999999999822,Neutral,0
2021-01-08,3.7900265672619286e-21,1.824423236870589e-14,0.9999999999999822,Neutral,0
2021-01-11,7.609490038512358e-24,1.2174189208136943e-14,0.9999999999999876,Neutral,0
2021-01-12,8.573127425250015e-23,9.546417955675557e-15,0.9999999999999911,Neutral,0
2021-01-13,2.8054335145914796e-22,3.7325773500639814e-15,0.9999999999999964,Neutral,0
2021-01-14,6.948182375458077e-22,3.142354257814851e-15,0.9999999999999964,Neutral,0
2021-01-15,4.1188717685939285e-22,3.4067737961353807e-15,0.9999999999999964,Neutral,0
2021-01-18,1.4795574872171707e-23,5.881244607492144e-16,1.0,Neutral,0
2021-01-19,2.6794909964505404e-23,5.422066035428674e-16,1.0,Neutral,0
2021-01-20,2.531499304202491e-23,2.391681266596508e-16,1.0,Neutral,0
2021-01-21,2.5937659323193312e-23,2.5546598471618167e-16,1.0,Neutral,0
2021-01-22,6.083065378486552e-24,2.87956789523911e-16,1.0,Neutral,0
2021-01-25,3.2890296593424264e-26,6.960098796897878e-17,1.0,Neutral,0
2021-01-26,3.684808197725529e-25,5.905067915110186e-17,1.0,Neutral,0
2021-01-27,3.553192281888559e-36,5.3012095633143974e-17,1.0,Neutral,0
2021-01-28,9.338767678547367e-31,2.632309941819211e-18,1.0,Neutral,0
2021-01-29,2.146410536968925e-32,4.689480250271866e-18,1.0,Neutral,0
2021-02-01,5.100300341358535e-31,3.7624486773566525e-18,1.0,Neutral,0
2021-02-02,1.2811062525643005e-27,1.0345166640073814e-17,1.0,Neutral,0
2021-02-03,3.20940833717014e-26,8.903134199827688e-17,1.0,Neutral,0
2021-02-04,8.22581851560858e-26,1.7898963726903818e-16,1.0,Neutral,0
2021-02-05,1.2823225413847639e-26,3.065829928833091e-16,1.0,Neutral,0
2021-02-08,1.1115173348548362e-24,1.830012477190183e-15,0.9999999999999982,Neutral,0
2021-02-09,2.2152554336744592e-23,9.138852246166247e-16,0.9999999999999982,Neutral,0
2021-02-10,1.412324137862437e-23,8.741807262249977e-16,1.0,Neutral,0
2021-02-11,2.654551849936059e-22,9.139599265313687e-16,0.9999999999999982,Neutral,0
2021-02-12,6.963024753935035e-22,1.129318193450221e-15,0.9999999999999982,Neutral,0
2021-02-15,5.68738711474136e-23,1.483129080405845e-16,1.0,Neutral,0
2021-02-16,3.846137955148893e-24,9.471707742285898e-17,1.0,Neutral,0
2021-02-17,3.83827670830589e-24,3.1486070394021046e-16,1.0,Neutral,0
2021-02-18,3.0156273302310817e-24,2.1312096175970662e-16,1.0,Neutral,0
2021-02-19,1.8503105613598882e-23,2.06048809318411e-16,1.0,Neutral,0
2021-02-22,1.5171280408960674e-24,5.804326654307321e-17,1.0,Neutral,0
2021-02-23,1.656270201527815e-24,6.298061283084473e-17,1.0,Neutral,0
2021-02-24,3.395123931944969e-25,1.6775206871237126e-17,1.0,Neutral,0
2021-02-25,1.423200737328481e-29,1.0251007191988343e-17,1.0,Neutral,0
2021-02-26,5.34932077116439e-29,1.6109877936896094e-17,1.0,Neutral,0
2021-03-01,2.8813527907860874e-28,4.2623882515224296e-18,1.0,Neutral,0
2021-03-02,1.6710653600675135e-27,4.00162162073905e-18,1.0,Neutral,0
2021-03-03,3.318777246576121e-26,3.45451680490131e-16,1.0,Neutral,0
2021-03-04,8.23264466210203e-28,9.074173030959096e-16,0.9999999999999982,Neutral,0
2021-03-05,4.038950662823455e-27,1.2911021746616272e-15,0.9999999999999982,Neutral,0
2021-03-08,2.693608363899329e-26,1.0951947396793565e-15,0.9999999999999982,Neutral,0
2021-03-09,8.056857509180759e-26,9.975183431518935e-16,0.9999999999999982,Neutral,0
2021-03-10,5.547509347720873e-24,4.6736507160538895e-14,0.9999999999999538,Neutral,0
2021-03-11,9.08166826659466e-26,1.2911906531172518e-13,0.9999999999998703,Neutral,0
2021-03-12,5.863662596013752e-23,1.1468411886021652e-13,0.9999999999998845,Neutral,0
2021-03-15,2.36884538266375e-25,4.628118763979613e-14,0.9999999999999538,Neutral,0
2021-03-16,1.4860070370898475e-23,3.026738422829537e-14,0.9999999999999698,Neutral,0
2021-03-17,6.604545880739304e-20,1.6018802563978438e-12,0.9999999999983977,Neutral,0
2021-03-18,4.528583066019544e-19,2.795255642057896e-12,0.999999999997204,Neutral,0
2021-03-19,5.614294154004461e-19,2.8296128134778096e-12,0.9999999999971703,Neutral,0
2021-03-22,2.627431931377803e-19,4.7129131346607e-13,0.9999999999995293,Neutral,0
2021-03-23,1.2044963814481701e-19,5.520536407074799e-13,0.9999999999994476,Neutral,0
2021-03-24,3.997273897896825e-15,1.0001154507013324e-09,0.9999999989998809,Neutral,0
2021-03-25,1.0468003813113132e-14,2.427980594237675e-09,0.9999999975720097,Neutral,0
2021-03-26,1.3349319263841315e-14,7.416264219772252e-09,0.9999999925837226,Neutral,0
2021-03-29,2.487688505907046e-16,1.2076714376931447e-09,0.9999999987923278,Neutral,0
2021-03-30,1.71197395979568e-16,1.2160050667180168e-09,0.9999999987839949,Neutral,0
2021-03-31,6.895564191344775e-11,1.0778444025036338e-05,0.99998922148702,Neutral,0
2021-04-01,7.716157515922721e-11,4.78531589954911e-06,0.9999952146069383,Neutral,0
2021-04-02,8.196735434646144e-12,9.578843006454264e-07,0.9999990421075027,Neutral,0
2021-04-05,8.925790225786208e-14,2.8638877717405005e-07,0.9999997136111337,Neutral,0
2021-04-06,1.550384336317712e-14,6.607069335676062e-08,0.9999999339292907,Neutral,0
2021-04-07,1.575482081488564e-12,7.007764079896153e-07,0.9999992992220172,Neutral,0
2021-04-08,4.5054980048045855e-12,4.4338010635476864e-07,0.999999556615388,Neutral,0
2021-04-09,2.195227013028842e-12,6.378449181089721e-07,0.9999993621528871,Neutral,0
2021-04-12,1.0493254042417092e-12,9.958724134957306e-08,0.99999990041171,Neutral,0
2021-04-13,7.838993489807791e-13,6.938640009786013e-08,0.9999999306128167,Neutral,0
2021-04-14,2.920189283215385e-11,4.792796153696817e-07,0.9999995206911827,Neutral,0
2021-04-15,2.595503413994452e-13,1.1518618497686359e-07,0.9999998848135561,Neutral,0
2021-04-16,7.782485267133147e-13,1.4646864837870322e-07,0.9999998535305733,Neutral,0
2021-04-19,1.3334114783203933e-14,7.419557092585149e-09,0.9999999925804293,Neutral,0
2021-04-20,9.509553258070175e-15,7.022927701861463e-09,0.9999999929770631,Neutral,0
2021-04-21,8.395131102352298e-12,4.3426103156363383e-07,0.9999995657305726,Neutral,0
2021-04-22,8.74686033201556e-12,3.3456575182707775e-07,0.9999996654255012,Neutral,0
2021-04-23,1.3748610588153958e-11,2.5655104349149677e-07,0.9999997434352084,Neutral,0
2021-04-26,1.755134897870214e-11,3.5725520353635744e-07,0.9999996427272445,Neutral,0
2021-04-27,3.1820412473533176e-11,7.829741837591141e-07,0.9999992169939961,Neutral,0
2021-04-28,5.167001194979533e-10,2.5045950936490915e-06,0.9999974948882063,Neutral,0
2021-04-29,1.7356899627331871e-10,3.510152958355077e-06,0.9999964896734718,Neutral,0
2021-04-30,4.528593365239581e-10,3.871669494434148e-06,0.9999961278776461,Neutral,0
2021-05-03,1.3971929353546455e-10,3.246535831687561e-06,0.9999967533244494,Neutral,0
2021-05-04,3.493895394497159e-11,2.270368094475002e-06,0.9999977295969663,Neutral,0
2021-05-05,6.65273953816148e-09,5.219112061280064e-05,0.9999478022266475,Neutral,0
2021-05-06,1.180403534264779e-08,4.3126398420274284e-05,0.9999568617975447,Neutral,0
2021-05-07,1.4859381406993412e-08,5.1258093984497515e-05,0.9999487270466348,Neutral,0
2021-05-10,6.42511934855792e-07,0.0006223179429391875,0.9993770395451265,Neutral,0
2021-05-11,6.417451407762336e-07,0.0014437479038620549,0.9985556103509966,Neutral,0
2021-05-12,1.5249850462017505e-05,0.467691967909673,0.5322927822398649,Neutral,0
2021-05-13,2.118092446012466e-05,0.02904502572190814,0.9709337933536324,Neutral,0
2021-05-14,1.5423340666526592e-05,0.00351058496967076,0.996473991689662,Neutral,0
2021-05-17,3.451488034898784e-08,0.00019981716713952106,0.999800148317981,Neutral,0
2021-05-18,5.4190260482773735e-08,0.0003589578581683042,0.9996409879515705,Neutral,0
2021-05-19,8.000762207638327e-07,0.01216882060102126,0.9878303793227572,Neutral,0
2021-05-20,1.0538315167376704e-06,0.003987174373328023,0.9960117717951552,Neutral,0
2021-05-21,8.652929788974034e-07,0.0014121025616448497,0.9985870321453761,Neutral,0
2021-05-24,8.511016902300673e-08,0.00032346094040303677,0.999676453949428,Neutral,0
2021-05-25,2.191049071245345e-07,0.00043756589781465097,0.9995622149972776,Neutral,0
2021-05-26,8.118749684758181e-08,0.00029016320948670117,0.9997097556030171,Neutral,0
2021-05-27,1.6138230909890602e-07,0.00025639964746832134,0.9997434389702228,Neutral,0
2021-05-28,1.3249168373445992e-07,0.00023903593486553326,0.9997608315734499,Neutral,0
2021-05-31,6.473209025054995e-08,9.797406588629162e-05,0.999901961202023,Neutral,0
2021-06-01,9.650894124182718e-08,0.0001463021206427682,0.9998536013704161,Neutral,0
2021-06-02,2.598104721457983e-05,0.0027058891793168387,0.997268129773469,Neutral,0
2021-06-03,8.40664842814563e-06,0.0018735933739953714,0.9981179999775763,Neutral,0
2021-06-04,8.205338832075057e-06,0.0013096978125487937,0.9986820968486185,Neutral,0
2021-06-07,0.000251811904296589,0.01126235758016206,0.9884858305155406,Neutral,0
2021-06-08,0.0001881364763034392,0.011035540716439349,0.9887763228072569,Neutral,0
2021-06-09,0.002511001507908222,0.05125808281282512,0.9462309156792668,Neutral,0
2021-06-10,0.0011103003452182939,0.03584603402664138,0.9630436656281403,Neutral,0
2021-06-11,0.0011943489465123859,0.030380809530190324,0.9684248415232977,Neutral,0
