,regime_state,regime_label,P_Bull,P_Neutral,P_Bear
2008-09-22,2,Bear,5.119998225665102e-18,2.296870294858716e-16,1.0
2008-09-23,2,Bear,1.342840297717847e-18,9.296008219159174e-17,1.0
2008-09-24,2,Bear,3.867272708201049e-21,1.486770371583242e-19,1.0
2008-09-25,2,Bear,4.666849923037865e-16,2.305857332713854e-14,1.0
2008-09-26,2,Bear,2.179371238722251e-17,1.6707079227252956e-15,1.0
2008-09-29,2,Bear,4.07096364599609e-37,1.212743532536273e-34,1.0
2008-09-30,2,Bear,1.1480586956459483e-23,8.733465122126263e-22,1.0
2008-10-01,2,Bear,3.3607722807643926e-24,2.6882960539072677e-22,1.0
2008-10-02,2,Bear,3.083318967783439e-34,7.625059529546894e-32,1.0
2008-10-03,2,Bear,8.275375731652145e-36,2.5300796880508046e-33,1.0
2008-10-06,2,Bear,8.159866706728555e-46,1.780800164235498e-43,1.0
2008-10-07,2,Bear,1.1264273291083031e-60,1.8439088240902376e-57,1.0
2008-10-08,2,Bear,8.351429204901964e-70,2.4738623269377074e-66,1.0
2008-10-09,2,Bear,9.016564186047759e-94,1.2683797251375094e-89,1.0
2008-10-10,2,Bear,2.0676042368812203e-108,7.336956173158884e-104,1.0
2008-10-13,2,Bear,3.062682174068846e-52,9.113675502672902e-50,1.0
2008-10-14,2,Bear,1.2648222521707944e-56,1.1730388829861775e-54,1.0
2008-10-15,2,Bear,3.1013203833305324e-90,5.870308932508573e-87,1.0
2008-10-16,2,Bear,1.3054383679945524e-100,6.4347954220412045e-99,1.0
2008-10-17,2,Bear,1.5549108338571678e-111,6.86331091710456e-110,1.0
2008-10-20,2,Bear,2.7844704469481314e-49,3.6587286914149116e-47,1.0
2008-10-21,2,Bear,3.649195019302971e-48,8.203201063255038e-46,1.0
2008-10-22,2,Bear,1.0409397752439424e-96,2.805806978952047e-94,1.0
2008-10-23,2,Bear,2.35119918807041e-87,1.31494976453698e-84,1.0
2008-10-24,2,Bear,7.9671803225761e-124,2.7911648337741082e-120,1.0
2008-10-27,2,Bear,1.29943968836271e-129,5.824625751069559e-125,1.0
2008-10-28,2,Bear,1.3939659626577436e-87,3.5298838076277356e-85,1.0
2008-10-29,2,Bear,6.4556957893728606e-108,3.7429494542189312e-106,1.0
2008-10-30,2,Bear,5.111987217874461e-88,1.6580271837446465e-86,1.0
2008-10-31,2,Bear,9.15272148536953e-95,6.357148801369551e-94,1.0
2008-11-03,2,Bear,4.777457783183354e-88,1.5698243302579994e-87,1.0
2008-11-04,2,Bear,7.51484168205109e-52,1.3846016074886154e-50,1.0
2008-11-05,2,Bear,9.31727850721001e-59,5.0081198921537806e-57,1.0
2008-11-06,2,Bear,1.9357609718268e-74,1.0895386741168547e-71,1.0
2008-11-07,2,Bear,3.1799237335169308e-55,7.856915543919668e-53,1.0
2008-11-10,2,Bear,1.5835705174725672e-64,6.342925926539078e-62,1.0
2008-11-11,2,Bear,3.580747639818128e-70,6.431352724018631e-67,1.0
2008-11-12,2,Bear,2.533670865862079e-83,7.655750840860037e-80,1.0
2008-11-13,2,Bear,8.175750997258469e-70,7.960938984717833e-68,1.0
2008-11-14,2,Bear,1.2491889456924048e-81,1.1467140380311162e-78,1.0
2008-11-17,2,Bear,6.192151584095286e-90,1.0399634979488198e-86,1.0
2008-11-18,2,Bear,1.4923859958591241e-86,9.217403092588176e-84,1.0
2008-11-19,2,Bear,1.9618278957597652e-107,2.731582046739921e-104,1.0
2008-11-20,2,Bear,2.555350119039136e-139,4.2996126381640294e-134,1.0
2008-11-21,2,Bear,5.0616018630985263e-101,1.5856820428982392e-97,1.0
2008-11-24,2,Bear,4.26209159695271e-83,5.974162271838609e-81,1.0
2008-11-25,2,Bear,2.079262185498164e-71,2.683445324607857e-69,1.0
2008-11-26,2,Bear,1.0835014501958746e-78,9.02810550258801e-78,1.0
2008-11-27,2,Bear,4.2361229705669366e-108,4.465463253257722e-108,1.0
2008-11-28,2,Bear,3.300805735316083e-86,1.6464510744673526e-85,1.0
2008-12-01,2,Bear,1.8435167079312153e-89,1.1278633522086602e-86,1.0
2008-12-02,2,Bear,3.0358760839368463e-76,5.3558398559797534e-74,1.0
2008-12-03,2,Bear,1.0276871496255974e-68,2.0486435460601659e-66,1.0
2008-12-04,2,Bear,1.6479624801472266e-74,8.373860294588538e-72,1.0
2008-12-05,2,Bear,3.314521301889604e-66,6.905107766319098e-64,1.0
2008-12-08,2,Bear,9.648354556539986e-94,5.242139371945917e-93,1.0
2008-12-09,2,Bear,3.4734518489399294e-75,1.1631155389227556e-73,1.0
2008-12-10,2,Bear,2.354581015618617e-63,1.0648766413194593e-61,1.0
2008-12-11,2,Bear,1.1839831323420389e-63,5.25243114616031e-62,1.0
2008-12-12,2,Bear,7.458157098717812e-55,6.34699649438878e-53,1.0
2008-12-15,2,Bear,1.4705006447540613e-56,4.361012411051216e-54,1.0
2008-12-16,2,Bear,6.387883631515213e-54,3.0339719015161008e-52,1.0
2008-12-17,2,Bear,8.77713126101427e-45,6.230568006827504e-43,1.0
2008-12-18,2,Bear,1.8230020587366644e-40,1.0378954871435998e-38,1.0
2008-12-19,2,Bear,3.5508830556629445e-35,2.0565049254977954e-33,1.0
2008-12-22,2,Bear,7.572044223621102e-34,4.8068328678513606e-32,1.0
2008-12-23,2,Bear,2.093000734536497e-32,3.5579926664979094e-30,1.0
2008-12-24,2,Bear,7.625356814131027e-31,9.84900923692104e-29,1.0
2008-12-25,2,Bear,1.998078528255286e-31,1.8483913681474275e-29,1.0
2008-12-26,2,Bear,4.160593491302788e-30,3.5858093347773583e-28,1.0
2008-12-29,2,Bear,4.664733284931203e-32,3.224056579314082e-30,1.0
2008-12-30,2,Bear,3.889468007440817e-32,1.4385788684867884e-30,1.0
2008-12-31,2,Bear,1.2058548243779836e-30,3.8264166323224447e-29,1.0
2009-01-01,2,Bear,1.2058548243779836e-30,3.826416632329405e-29,1.0
2009-01-02,2,Bear,2.54836124065383e-34,5.18724831250894e-33,1.0
2009-01-05,2,Bear,5.975423986112349e-34,1.2351252566460795e-32,1.0
2009-01-06,2,Bear,9.392156066857329e-30,2.575593830009023e-28,1.0
2009-01-07,2,Bear,9.78975157133763e-32,5.996548686454665e-30,1.0
2009-01-08,2,Bear,1.2954891464936083e-30,7.341844238415142e-29,1.0
2009-01-09,2,Bear,1.3888050610642463e-28,1.7828579635509948e-26,1.0
2009-01-12,2,Bear,4.677362458791442e-34,9.326881549647207e-32,1.0
2009-01-13,2,Bear,3.320192662955033e-30,6.0763475210872005e-28,1.0
2009-01-14,2,Bear,1.988385325911571e-40,5.783014511956887e-38,1.0
2009-01-15,2,Bear,4.0285560809652925e-44,1.3935605567307303e-41,1.0
2009-01-16,2,Bear,3.835361101122641e-34,5.95656642070589e-32,1.0
2009-01-19,2,Bear,1.1257195726802974e-34,1.2022031390049096e-32,1.0
2009-01-20,2,Bear,2.0255157646432032e-56,1.1867288735421184e-53,1.0
2009-01-21,2,Bear,9.316889252409077e-37,7.006441187655066e-35,1.0
2009-01-22,2,Bear,3.835833359801074e-37,4.021259973866709e-35,1.0
2009-01-23,2,Bear,5.641299357739756e-37,6.141432265699501e-35,1.0
2009-01-26,2,Bear,2.626234780149306e-34,2.4313650165472247e-32,1.0
2009-01-27,2,Bear,2.074914479323436e-36,5.59795220776342e-35,1.0
2009-01-28,2,Bear,4.8103957403255486e-30,1.5280364507861103e-28,1.0
2009-01-29,2,Bear,1.9962081650895627e-32,8.937575887441878e-31,1.0
2009-01-30,2,Bear,2.2971826869709473e-33,1.7748348585380625e-31,1.0
2009-02-02,2,Bear,3.6116796959643465e-34,3.1728767818178006e-32,1.0
2009-02-03,2,Bear,4.289146071434875e-30,3.1873116842359695e-28,1.0
2009-02-04,2,Bear,2.6848147933832858e-30,3.835369671091211e-28,1.0
2009-02-05,2,Bear,4.628201616899007e-32,3.006259651789885e-30,1.0
2009-02-06,2,Bear,7.937119034875839e-39,2.088099788332003e-37,1.0
2009-02-09,2,Bear,8.952585281446758e-40,2.2650024050431938e-38,1.0
2009-02-10,2,Bear,2.4836134892094477e-36,2.289240590049489e-34,1.0
2009-02-11,2,Bear,1.2843304805906179e-33,8.3925724916566e-32,1.0
2009-02-12,2,Bear,8.270206441930147e-27,6.169009267643347e-25,1.0
2009-02-13,2,Bear,8.106187350369305e-29,1.1034794927743502e-26,1.0
2009-02-16,2,Bear,7.534496963914154e-29,1.047008670682939e-26,1.0
2009-02-17,2,Bear,6.919186183160521e-39,1.2602469616985682e-36,1.0
2009-02-18,2,Bear,1.489702347902879e-38,3.113951733250001e-36,1.0
2009-02-19,2,Bear,1.7020852679844635e-36,4.0424887708675715e-34,1.0
2009-02-20,2,Bear,1.2614735382886404e-40,3.5888004370822613e-38,1.0
2009-02-23,2,Bear,6.578155360364407e-50,4.390944285645694e-47,1.0
2009-02-24,2,Bear,1.1219334987166798e-33,1.111253246010185e-31,1.0
2009-02-25,2,Bear,8.333732787165722e-32,9.339248847917087e-30,1.0
2009-02-26,2,Bear,1.074096880730927e-31,1.2775194498777784e-29,1.0
2009-02-27,2,Bear,1.4229453578644252e-34,2.24803212121371e-32,1.0
2009-03-02,2,Bear,4.964129858114843e-47,1.4430036037275444e-44,1.0
2009-03-03,2,Bear,1.9239059090233286e-46,1.0650580263345959e-43,1.0
2009-03-04,2,Bear,2.1907677523688714e-37,5.441098615934724e-35,1.0
2009-03-05,2,Bear,2.725607975318676e-44,1.272003083885387e-41,1.0
2009-03-06,2,Bear,9.043010862273456e-41,2.654241307060416e-38,1.0
2009-03-09,2,Bear,3.8462813203156427e-41,6.020850249536856e-39,1.0
2009-03-10,2,Bear,1.7189429346794175e-37,6.365057843782747e-36,1.0
2009-03-11,2,Bear,5.0559970952326506e-33,2.7100839108526682e-31,1.0
2009-03-12,2,Bear,8.457888289414907e-46,9.397264682185e-45,1.0
2009-03-13,2,Bear,3.608183400514469e-50,3.3910541295659804e-49,1.0
2009-03-16,2,Bear,3.2094700035838327e-55,2.5088780661978272e-54,1.0
2009-03-17,2,Bear,2.4988532381119986e-40,3.925676373201838e-39,1.0
2009-03-18,2,Bear,5.618509569046752e-44,6.2810861641436945e-43,1.0
2009-03-19,2,Bear,4.856049375658017e-38,1.4635373206224515e-36,1.0
2009-03-20,2,Bear,7.2710164121959e-38,3.819453009298732e-36,1.0
2009-03-23,2,Bear,1.0543286037138472e-47,1.3098367255109222e-46,1.0
2009-03-24,2,Bear,3.667460985489551e-35,1.2781983458685185e-33,1.0
2009-03-25,2,Bear,3.443788134357649e-32,1.4502501994002056e-30,1.0
2009-03-26,2,Bear,2.7281955892449726e-35,6.011909265979459e-34,1.0
2009-03-27,2,Bear,2.087374493404607e-36,4.625725360729051e-35,1.0
2009-03-30,2,Bear,3.939310943572053e-33,5.719471283211469e-31,1.0
2009-03-31,2,Bear,7.195101459500784e-32,5.7054390945567176e-30,1.0
2009-04-01,2,Bear,3.809614690264148e-29,2.5462047604234774e-27,1.0
2009-04-02,2,Bear,3.43093338883174e-29,2.093685584995753e-27,1.0
2009-04-03,2,Bear,6.405105829233177e-29,2.3020656997398366e-27,1.0
2009-04-06,2,Bear,4.817646600759249e-36,1.0830946141327889e-34,1.0
2009-04-07,2,Bear,1.2117780295303118e-28,5.1728690768448996e-27,1.0
2009-04-08,2,Bear,1.4297789496193665e-25,6.424285965645928e-24,1.0
2009-04-09,2,Bear,3.643120613987888e-23,1.3949572432379254e-21,1.0
2009-04-10,2,Bear,4.932424200177569e-22,2.163957140852406e-20,1.0
2009-04-13,2,Bear,3.0736881771120813e-25,1.1687945113512415e-23,1.0
2009-04-14,2,Bear,1.4626360921841478e-25,5.239575652675883e-24,1.0
2009-04-15,2,Bear,2.0146888072158696e-23,7.076936667930849e-22,1.0
2009-04-16,2,Bear,2.2179442238569804e-20,1.048674019131297e-18,1.0
2009-04-17,2,Bear,2.0638551104698866e-18,8.923596580972272e-17,1.0
2009-04-20,2,Bear,4.451674833344555e-23,3.965142436062111e-21,1.0
2009-04-21,2,Bear,2.886423807716847e-22,1.3966607240851707e-20,1.0
2009-04-22,2,Bear,3.576947600827696e-22,2.3272230011511776e-20,1.0
2009-04-23,2,Bear,1.3099436968186026e-20,8.891815765855104e-19,1.0
2009-04-24,2,Bear,9.922948669354679e-21,5.751514902983738e-19,1.0
2009-04-27,2,Bear,2.3930076652394256e-26,8.825166316035283e-25,1.0
2009-04-28,2,Bear,4.574186659255503e-23,2.3827611926732366e-21,1.0
2009-04-29,2,Bear,1.0266187255442556e-23,3.453419984516458e-22,1.0
2009-04-30,2,Bear,7.195159921182984e-23,2.8342946324638947e-21,1.0
2009-05-01,2,Bear,5.622767310296098e-20,2.544143371855234e-18,1.0
2009-05-04,2,Bear,4.908443650680202e-25,1.2150151892054224e-23,1.0
2009-05-05,2,Bear,3.346952001021382e-23,8.512174894729769e-22,1.0
2009-05-06,2,Bear,2.883851236889272e-21,7.829126568093223e-20,1.0
2009-05-07,2,Bear,1.3016839898054478e-20,4.143451843568406e-19,1.0
2009-05-08,2,Bear,8.145788354197246e-22,2.0476877002000923e-20,1.0
2009-05-11,2,Bear,4.0915122046485007e-16,2.0236309796053653e-14,1.0
2009-05-12,2,Bear,4.374691039097506e-15,2.0604704083581918e-13,1.0
2009-05-13,2,Bear,2.644859311081658e-16,2.0488467293887433e-14,1.0
2009-05-14,2,Bear,8.55400901634446e-14,4.916975654216578e-12,0.999999999994543
2009-05-15,2,Bear,2.900088720180925e-16,2.4336363089083448e-14,1.0
2009-05-18,2,Bear,3.3669339962510467e-13,1.6167057819999216e-11,0.9999999999836291
2009-05-19,2,Bear,8.417383504284977e-12,3.9749583365955504e-10,0.9999999995943654
2009-05-20,2,Bear,1.640981184364343e-13,6.318995617329101e-12,0.999999999992724
2009-05-21,2,Bear,4.558929868451823e-14,2.3669607407784216e-12,0.999999999998181
2009-05-22,2,Bear,5.389796799063659e-16,2.5834984002761626e-14,1.0
2009-05-25,2,Bear,5.137717459539381e-15,3.350162085415096e-13,1.0
2009-05-26,2,Bear,1.1130546274980316e-13,5.282408191168202e-12,0.999999999994543
2009-05-27,2,Bear,6.382883901658697e-15,3.6113406537624863e-13,1.0
2009-05-28,2,Bear,3.2874603125954176e-16,1.3028000194342832e-14,1.0
2009-05-29,2,Bear,7.043996538938337e-15,2.3553378152726193e-13,1.0
2009-06-01,2,Bear,4.994490846661613e-20,1.2297798039944666e-18,1.0
2009-06-02,2,Bear,8.115627403934365e-16,2.6631481693601846e-14,1.0
2009-06-03,2,Bear,4.086720466533761e-18,1.253163944678076e-16,1.0
2009-06-04,2,Bear,1.310461148343955e-16,4.222699992724513e-15,1.0
2009-06-05,2,Bear,3.606533047715011e-14,1.3829686172871425e-12,0.999999999998181
2009-06-08,2,Bear,1.5011726834914453e-12,7.443370582316771e-11,0.9999999999236024
2009-06-09,2,Bear,3.0138231714149166e-11,1.4370471963224187e-09,0.9999999985320756
2009-06-10,2,Bear,6.59981038290157e-12,2.883945710450105e-10,0.9999999997053237
2009-06-11,2,Bear,2.5838120263650684e-11,1.1778643784660702e-09,0.999999998795829
2009-06-12,2,Bear,1.5073780166838727e-11,6.652407811351593e-10,0.999999999319698
2009-06-15,2,Bear,3.1150745027180794e-13,1.7742610447575137e-11,0.9999999999818101
2009-06-16,2,Bear,3.884664746419006e-15,2.723331203920102e-13,1.0
2009-06-17,2,Bear,5.742966793462961e-14,3.790742362283226e-12,0.999999999996362
2009-06-18,2,Bear,1.5555893702117003e-12,9.530668581434583e-11,0.9999999999035936
2009-06-19,2,Bear,7.932778778611088e-11,4.520458800119424e-09,0.9999999953997758
2009-06-22,2,Bear,1.114239980005374e-13,7.446398065605753e-12,0.999999999992724
2009-06-23,2,Bear,5.42904141183778e-13,3.1291731424312583e-11,0.9999999999672582
2009-06-24,2,Bear,1.101276378813308e-11,5.541234267802253e-10,0.9999999994342943
2009-06-25,2,Bear,8.016905880245096e-10,3.272435804280167e-08,0.9999999664742069
2009-06-26,2,Bear,2.173208097904205e-09,9.992552364315248e-08,0.999999897901949
