rule,asset,model,total_return,annualized_sharpe,max_drawdown,n_trades,win_rate,final_equity,n_days,span_start,span_end,arch
stateful,eth,xgboost,-0.3705672433592446,-0.022485002614198682,-0.6114258969947206,80,0.5375,0.6294327566407554,1200,2022-03-16,2025-07-06,3stage_full
defensive,eth,xgboost,-0.1815062664190722,0.07099687685533228,-0.6041060079926664,121,0.5867768595041323,0.8184937335809278,1200,2022-03-16,2025-07-06,3stage_full
prob_weighted,eth,xgboost,0.06294874367992054,0.1660513190772544,-0.24492773669122347,111,0.6306306306306306,1.0629487436799205,1200,2022-03-16,2025-07-06,3stage_full
stateful,eth,lightgbm,-0.4781151950083977,-0.08712539652090849,-0.6982090700510153,103,0.5048543689320388,0.5218848049916023,1200,2022-03-16,2025-07-06,3stage_full
defensive,eth,lightgbm,-0.2875680232943246,0.027409896402639997,-0.6433765328979018,165,0.49696969696969695,0.7124319767056754,1200,2022-03-16,2025-07-06,3stage_full
prob_weighted,eth,lightgbm,0.19149471505976923,0.3357577858348306,-0.1804997393203326,132,0.5454545454545454,1.1914947150597692,1200,2022-03-16,2025-07-06,3stage_full
stateful,eth,random_forest,-0.11795032559842644,0.15578823258793437,-0.6335817443497497,77,0.5454545454545454,0.8820496744015736,1200,2022-03-16,2025-07-06,3stage_full
defensive,eth,random_forest,-0.1717766422976379,0.09769286524525438,-0.6432864979604549,112,0.5178571428571429,0.8282233577023621,1200,2022-03-16,2025-07-06,3stage_full
prob_weighted,eth,random_forest,0.03947487322634302,0.15212968703207072,-0.1424124100290547,102,0.5686274509803921,1.039474873226343,1200,2022-03-16,2025-07-06,3stage_full
stateful,eth,mlp,-0.16336925791017898,0.14551903677734843,-0.6235027643655771,101,0.48514851485148514,0.836630742089821,1200,2022-03-16,2025-07-06,3stage_full
defensive,eth,mlp,0.24840033947987084,0.3180933428485127,-0.43987648302987314,134,0.4925373134328358,1.2484003394798708,1200,2022-03-16,2025-07-06,3stage_full
prob_weighted,eth,mlp,0.21571013711732,0.2896110139831,-0.4215025575871846,125,0.456,1.21571013711732,1200,2022-03-16,2025-07-06,3stage_full
buy_and_hold,eth,benchmark,-0.07244410507348065,0.2597601608766614,-0.717943870782727,1,0.0,0.9275558949265194,1200,2022-03-16,2025-07-06,buy_and_hold
