,xgboost_stateful,xgboost_defensive,xgboost_prob_weighted,lightgbm_stateful,lightgbm_defensive,lightgbm_prob_weighted,random_forest_stateful,random_forest_defensive,random_forest_prob_weighted,mlp_stateful,mlp_defensive,mlp_prob_weighted,BUY_AND_HOLD
2022-03-31,1.0781097170571623,1.0781097170571623,1.0036966276943275,1.1026628376955228,1.135165495061479,1.0220590562235945,1.1026628376955228,1.1026628376955228,1.003339626026486,1.0547927187689654,1.0547927187689654,1.0561718000481164,1.183830059695235
2022-04-01,1.1332725703044249,1.1332725703044249,1.0041522109546093,1.1590819825512435,1.1932476796709999,1.034934748466163,1.1590819825512435,1.1590819825512435,1.0082361259381196,1.1087625281781208,1.1087625281781208,1.1100715792732803,1.2444022285751521
2022-04-02,1.1317965228220883,1.1317965228220883,1.0041014792486873,1.1575723192213467,1.1916935167277378,1.034758542877248,1.1575723192213467,1.1575723192213467,1.0081442478594453,1.1073184041596713,1.1073184041596713,1.1087427354654633,1.2427814386393214
2022-04-03,1.1562156752812578,1.1562156752812578,1.0049242503285363,1.1837051714390239,1.2174049808317435,1.038023970730844,1.1837051714390239,1.1837051714390239,1.0097554358271112,1.132316745717531,1.132316745717531,1.1285360500782486,1.2708379350979444
2022-04-04,1.1562156752812578,1.1562156752812578,1.0049242503285363,1.1831701486580868,1.2174049808317435,1.0379766281249334,1.1831701486580868,1.1831701486580868,1.009722791189768,1.1318049499859477,1.1318049499859477,1.1280166829780591,1.2702635291879576
2022-04-05,1.1550594596059764,1.1550594596059764,1.004909469058526,1.1463943463367592,1.2161875758509118,1.0377737700967775,1.1463943463367592,1.1463943463367592,1.0080540359608658,1.0966257028132644,1.0966257028132644,1.0933114914627085,1.2307806530366356
2022-04-06,1.0737736092409085,1.0726185497813023,1.0038406390322472,1.0657182923719892,1.1293837239480697,1.023297864259852,1.0657182923719892,1.0645718980256524,0.997391433195766,1.0194520542672625,1.0194520542672625,1.0163676589556334,1.1441660193370986
2022-04-07,1.0946224018140445,1.0726185497813023,1.0046706049165155,1.0853449615883473,1.1293837239480697,1.023297864259852,1.0864106798807192,1.0635073261276269,0.9978364166021383,1.039246119082006,1.039246119082006,1.0355745566129841,1.1663815774408721
2022-04-08,1.0806739452183916,1.071545931231521,1.004192540522471,1.0842596166267588,1.1282543402241216,1.0232356111335612,1.0725668628820384,1.0499553599399567,0.9976938377489253,1.0249640603179486,1.0249640603179486,1.0265372955480927,1.1515187144299002
2022-04-09,1.104318991806671,1.0939197117815624,1.0065443922649853,1.1079831173758665,1.1529404414816444,1.0245468462394034,1.096034527253983,1.0729282867059267,0.9983468650838339,1.0249640603179486,1.0249640603179486,1.0265372955480927,1.1767138380566369
2022-04-10,1.0873748380538293,1.0928257920697808,1.0057122494474888,1.090982742995222,1.13525026296142,1.024268026103417,1.0792174864478372,1.0564657772402732,0.997732615768217,1.0249640603179486,1.0249640603179486,1.0265372955480927,1.1586588916660938
2022-04-11,1.0092327174474434,1.0142919490405211,0.9999349899136731,1.012581347175542,1.052532415913769,1.0160093950067375,1.00166157836975,0.9805448773881268,0.9941688389825746,1.0249640603179486,1.0249640603179486,1.0265372955480927,1.075394078387647
