asset,model,trial,state,value,duration_s,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_num_leaves,param_feature_fraction,param_bagging_fraction,param_min_data_in_leaf,param_min_samples_leaf,param_max_features,param_hidden_layer_sizes_idx,param_batch_size,param_learning_rate_init,param_alpha
btc,random_forest,0,COMPLETE,0.4883570189601054,1.497498,400.0,20.0,,,,,,,,,11.0,sqrt,,,,
btc,random_forest,1,COMPLETE,0.485307329928083,1.125326,200.0,18.0,,,,,,,,,10.0,0.5,,,,
btc,random_forest,2,COMPLETE,0.49935383885770784,3.867168,700.0,9.0,,,,,,,,,3.0,0.5,,,,
btc,random_forest,3,COMPLETE,0.4887294417794746,2.531529,500.0,10.0,,,,,,,,,10.0,0.5,,,,
btc,random_forest,4,COMPLETE,0.48509091672467725,2.084232,500.0,17.0,,,,,,,,,3.0,log2,,,,
btc,random_forest,5,COMPLETE,0.4988008621476237,2.261932,600.0,8.0,,,,,,,,,1.0,log2,,,,
btc,random_forest,6,PRUNED,0.469970956621278,0.382076,400.0,7.0,,,,,,,,,11.0,0.5,,,,
btc,random_forest,7,COMPLETE,0.49326575937657163,0.823763,200.0,19.0,,,,,,,,,4.0,sqrt,,,,
btc,random_forest,8,PRUNED,0.43611976225003407,0.421164,500.0,8.0,,,,,,,,,15.0,log2,,,,
btc,random_forest,9,PRUNED,0.5134472708002119,0.553533,600.0,19.0,,,,,,,,,2.0,0.5,,,,
btc,random_forest,10,PRUNED,0.5012674812438778,0.759254,800.0,13.0,,,,,,,,,6.0,0.5,,,,
btc,random_forest,11,COMPLETE,0.4946320512531521,2.721926,700.0,11.0,,,,,,,,,1.0,log2,,,,
btc,random_forest,12,PRUNED,0.49221804990014384,0.559563,700.0,6.0,,,,,,,,,6.0,log2,,,,
btc,random_forest,13,PRUNED,0.5162147793726741,0.668396,800.0,9.0,,,,,,,,,5.0,log2,,,,
btc,random_forest,14,COMPLETE,0.4890812247515421,2.709749,700.0,13.0,,,,,,,,,1.0,sqrt,,,,
btc,random_forest,15,PRUNED,0.4816082434722449,0.536802,600.0,11.0,,,,,,,,,8.0,0.5,,,,
btc,random_forest,16,PRUNED,0.5120298468321093,0.488814,600.0,16.0,,,,,,,,,3.0,log2,,,,
btc,random_forest,17,PRUNED,0.47004640678105,0.36066,400.0,6.0,,,,,,,,,7.0,0.5,,,,
btc,random_forest,18,COMPLETE,0.48590356285653624,3.232691,800.0,15.0,,,,,,,,,4.0,log2,,,,
btc,random_forest,19,COMPLETE,0.5021813440339086,2.658894,700.0,8.0,,,,,,,,,1.0,sqrt,,,,
btc,random_forest,20,PRUNED,0.5055126957993897,0.581375,700.0,12.0,,,,,,,,,3.0,sqrt,,,,
btc,random_forest,21,COMPLETE,0.4988008621476237,2.273816,600.0,8.0,,,,,,,,,1.0,sqrt,,,,
